cpd,ma
C00275,10.0
C00279,8.0
C00280,10.0
C00283,1.0
C00286,21.0
C00288,2.0
C00292,4.0
C00294,13.0
C00295,8.0
C00299,11.0
C00301,23.0
C00302,5.0
C00309,5.0
C00310,5.0
C00311,6.0
C00312,5.0
C00314,8.0
C00315,5.0
C00320,3.0
C00327,9.0
C00330,14.0
C00331,10.0
C00332,39.0
C00333,7.0
C00334,5.0
C00337,8.0
C00341,11.0
C00342,12.0
C00343,13.0
C00344,10.0
C00345,10.0
C00349,4.0
C00350,12.0
C00352,10.0
C00353,15.0
C00354,10.0
C00356,40.0
C00357,13.0
C00360,17.0
C00361,19.0
C00362,18.0
C00363,17.0
C00364,16.0
C00365,15.0
C00366,7.0
C00369,9.0
C00376,10.0
C00378,13.0
C00379,14.0
C00380,7.0
C00385,8.0
C00387,5.0
C00389,11.0
C00390,11.0
C00392,5.0
C00395,11.0
C00396,4.0
C00399,11.0
C00402,5.0
C00405,4.0
C00407,6.0
C00415,22.0
C00416,10.0
C00417,6.0
C00418,5.0
C00422,6.0
C00423,6.0
C00424,3.0
C00430,17.0
C00431,5.0
C00433,5.0
C00437,8.0
C00438,8.0
C00439,7.0
C00440,21.0
C00441,5.0
C00445,21.0
C00446,10.0
C00447,10.0
C00448,12.0
C00454,10.0
C00455,17.0
C00458,19.0
C00459,19.0
C00460,17.0
C00462,1.0
C00463,5.0
C00468,12.0
C00469,1.0
C00470,10.0
C00473,10.0
C00475,13.0
C00476,5.0
C00488,1.0
C00489,4.0
C00490,5.0
C00491,7.0
C00492,12.0
C00493,8.0
C00497,4.0
C00498,24.0
C00499,7.0
C00501,23.0
C00504,22.0
C00506,8.0
C00507,5.0
C00508,5.0
C00512,39.0
C00513,20.0
C00514,6.0
C00515,6.0
C00522,5.0
C00526,11.0
C00527,39.0
C00530,5.0
C00531,39.0
C00533,0.0
C00534,9.0
C00535,10.0
C00536,5.0
C00541,60.0
C00542,8.0
C00546,2.0
C00552,5.0
C00555,4.0
C00558,7.0
C00559,13.0
C00562,NaN
C00568,7.0
C00576,4.0
C00577,3.0
C00579,7.0
C00585,13.0
C00593,5.0
C00605,38.0
C00606,7.0
C00613,11.0
C00614,10.0
C00615,12.0
C00620,9.0
C00623,7.0
C00624,7.0
C00627,12.0
C00630,37.0
C00631,8.0
C00632,7.0
C00637,8.0
C00638,4.0
C00640,39.0
C00641,6.0
C00642,7.0
C00644,9.0
C00645,9.0
C00647,13.0
C00653,9.0
C00655,18.0
C00658,39.0
C00662,NaN
C00663,10.0
C00666,6.0
C00667,NaN
C00668,10.0
C00670,10.0
C00671,6.0
C00672,9.0
C00673,9.0
C00677,11.0
C00679,7.0
C00680,6.0
C00681,10.0
C00682,6.0
C00683,38.0
C00685,5.0
C00688,23.0
C00689,11.0
C00691,6.0
C00692,38.0
C00693,5.0
C00700,21.0
C00704,0.0
C00705,18.0
C00718,7.0
C00719,5.0
C00721,9.0
C00734,18.0
C00739,6.0
C00740,4.0
C00741,3.0
C00748,35.0
C00755,7.0
C00756,5.0
C00760,7.0
C00770,6.0
C00772,6.0
C00777,11.0
C00785,8.0
C00787,NaN
C00792,9.0
C00793,5.0
C00794,5.0
C00797,1.0
C00800,6.0
C00802,6.0
C00804,3.0
C00810,4.0
C00811,7.0
C00812,0.0
C00817,6.0
C00818,6.0
C00819,6.0
C00821,34.0
C00826,9.0
C00828,10.0
C00829,5.0
C00831,9.0
C00842,24.0
C00853,59.0
C00856,32.0
C00857,29.0
C00860,8.0
C00861,6.0
C00864,9.0
C00868,33.0
C00870,7.0
C00877,37.0
C00879,6.0
C00881,13.0
C00882,31.0
C00885,9.0
C00886,26.0
C00894,37.0
C00898,5.0
C00900,5.0
C00905,7.0
C00911,5.0
C00916,17.0
C00921,16.0
C00923,NaN
C00924,NaN
C00931,10.0
C00934,NaN
C00937,3.0
C00940,6.0
C00944,7.0
C00951,12.0
C00954,9.0
C00957,4.0
C00962,6.0
C00966,6.0
C00973,23.0
C00979,5.0
C00984,6.0
C00993,6.0
C00996,NaN
C00997,NaN
C00999,8.0
C01000,NaN
C01005,8.0
C01024,31.0
C01031,13.0
C01037,7.0
C01050,29.0
C01051,28.0
C01062,6.0
C01063,40.0
C01077,6.0
C01079,23.0
C01081,18.0
C01083,7.0
C01086,38.0
C01087,5.0
C01089,4.0
C01092,7.0
C01094,10.0
C01097,10.0
C01100,12.0
C01101,9.0
C01102,9.0
C01103,17.0
C01110,6.0
C01118,7.0
C01122,38.0
C01127,6.0
C01131,10.0
C01132,9.0
C01134,13.0
C01137,18.0
C01142,6.0
C01144,37.0
C01149,6.0
C01153,4.0
C01157,6.0
C01161,8.0
C01165,5.0
C01167,17.0
C01170,25.0
C01171,10.0
C01172,10.0
C01177,8.0
C01179,9.0
C01180,6.0
C01181,7.0
C01185,16.0
C01190,21.0
C01197,8.0
C01204,16.0
C01209,5.0
C01212,33.0
C01213,39.0
C01217,35.0
C01227,11.0
C01228,20.0
C01233,8.0
C01235,7.0
C01236,10.0
C01240,9.0
C01242,10.0
C01250,7.0
C01267,13.0
C01268,16.0
C01269,14.0
C01271,6.0
C01279,7.0
C01289,43.0
C01290,27.0
C01300,11.0
C01302,17.0
C01304,17.0
C01327,1.0
C01335,0.0
C01336,0.0
C01344,18.0
C01345,19.0
C01346,16.0
C01352,38.0
C01353,2.0
C01355,6.0
C01367,17.0
C01368,15.0
C01371,1.0
C01416,14.0
C01419,7.0
C01450,2.0
C01494,9.0
C01507,5.0
C01516,15.0
C01528,1.0
C01545,5.0
C01563,2.0
C01595,9.0
C01598,12.0
C01609,NaN
C01612,2.0
C01613,21.0
C01628,8.0
C01635,NaN
C01636,NaN
C01637,NaN
C01638,NaN
C01639,NaN
C01640,NaN
C01641,NaN
C01642,NaN
C01643,NaN
C01644,NaN
C01645,NaN
C01646,NaN
C01647,NaN
C01648,NaN
C01649,NaN
C01650,NaN
C01651,NaN
C01652,NaN
C01653,NaN
C01656,4.0
C01664,0.0
C01672,3.0
C01674,10.0
C01725,7.0
C01762,14.0
C01764,33.0
C01801,5.0
C01832,41.0
C01847,22.0
C01866,NaN
C01879,6.0
C01885,6.0
C01898,15.0
C01909,9.0
C01918,20.0
C01929,8.0
C01931,25.0
C01935,30.0
C01944,40.0
C01962,6.0
C01977,37.0
C01978,42.0
C01997,10.0
C02028,3.0
C02047,40.0
C02051,9.0
C02059,16.0
C02090,25.0
C02091,6.0
C02097,24.0
C02103,4.0
C02112,6.0
C02128,19.0
C02130,9.0
C02133,6.0
C02163,40.0
C02166,26.0
C02170,4.0
C02188,9.0
C02191,26.0
C02205,5.0
C02211,17.0
C02218,4.0
C02225,6.0
C02226,5.0
C02232,41.0
C02265,9.0
C02273,5.0
C02282,38.0
C02291,8.0
C02297,4.0
C02320,12.0
C02323,6.0
C02336,6.0
C02338,5.0
C02342,NaN
C02350,6.0
C02352,6.0
C02353,17.0
C02354,17.0
C02355,15.0
C02356,5.0
C02362,5.0
C02375,6.0
C02380,7.0
C02391,3.0
C02403,2.0
C02412,23.0
C02415,9.0
C02430,39.0
C02463,34.0
C02469,5.0
C02474,16.0
C02476,5.0
C02479,5.0
C02489,4.0
C02492,7.0
C02501,6.0
C02504,6.0
C02508,9.0
C02512,6.0
C02520,9.0
C02527,8.0
C02532,8.0
C02553,27.0
C02554,38.0
C02576,5.0
C02583,8.0
C02593,42.0
C02612,5.0
C02630,5.0
C02631,7.0
C02637,8.0
C02656,5.0
C02670,6.0
C02686,21.0
C02702,30.0
C02713,11.0
C02714,5.0
C02729,NaN
C02730,9.0
C02737,13.0
C02739,26.0
C02741,23.0
C02743,8.0
C02745,NaN
C02749,6.0
C02764,32.0
C02780,6.0
C02835,8.0
C02839,43.0
C02843,37.0
C02869,NaN
C02876,7.0
C02882,6.0
C02909,6.0
C02923,6.0
C02929,4.0
C02939,38.0
C02946,7.0
C02953,13.0
C02954,9.0
C02962,10.0
C02967,33.0
C02970,32.0
C02972,8.0
C02984,26.0
C02987,38.0
C02988,33.0
C02989,8.0
C02992,28.0
C02995,15.0
C02999,12.0
C03023,10.0
C03024,NaN
C03028,20.0
C03044,3.0
C03069,38.0
C03082,9.0
C03089,6.0
C03090,9.0
C03112,16.0
C03120,8.0
C03125,38.0
C03127,39.0
C03150,13.0
C03160,42.0
C03161,NaN
C03169,10.0
C03170,27.0
C03172,8.0
C03175,12.0
C03193,11.0
C03221,41.0
C03232,8.0
C03239,7.0
C03263,24.0
C03272,42.0
C03273,4.0
C03284,5.0
C03287,9.0
C03294,38.0
C03297,24.0
C03313,16.0
C03319,23.0
C03344,39.0
C03345,38.0
C03356,9.0
C03360,11.0
C03363,9.0
C03373,15.0
C03391,34.0
C03402,29.0
C03405,31.0
C03406,11.0
C03419,9.0
C03427,21.0
C03446,33.0
C03451,14.0
C03453,6.0
C03459,5.0
C03460,35.0
C03461,7.0
C03479,22.0
C03492,13.0
C03506,13.0
C03508,5.0
C03511,32.0
C03512,44.0
C03523,6.0
C03539,11.0
C03541,28.0
C03546,8.0
C03617,33.0
C03633,9.0
C03636,8.0
C03657,9.0
C03680,8.0
C03684,11.0
C03687,1.0
C03688,NaN
C03692,10.0
C03722,8.0
C03723,10.0
C03735,10.0
C03740,9.0
C03741,5.0
C03764,9.0
C03771,9.0
C03785,10.0
C03794,22.0
C03798,9.0
C03800,9.0
C03803,4.0
C03806,NaN
C03838,13.0
C03880,30.0
C03892,12.0
C03895,11.0
C03899,15.0
C03912,6.0
C03921,7.0
C03922,7.0
C03939,3.0
C03972,7.0
C04006,8.0
C04030,25.0
C04039,5.0
C04046,10.0
C04051,8.0
C04053,7.0
C04076,6.0
C04079,5.0
C04088,8.0
C04131,4.0
C04132,12.0
C04133,11.0
C04142,11.0
C04144,27.0
C04152,38.0
C04153,38.0
C04157,38.0
C04160,38.0
C04161,NaN
C04171,7.0
C04181,6.0
C04188,10.0
C04203,7.0
C04216,24.0
C04225,6.0
C04230,13.0
C04232,10.0
C04233,13.0
C04236,6.0
C04242,16.0
C04246,5.0
C04250,34.0
C04253,NaN
C04258,34.0
C04260,13.0
C04261,15.0
C04272,5.0
C04281,7.0
C04287,7.0
C04294,8.0
C04302,16.0
C04309,9.0
C04312,22.0
C04322,6.0
C04327,12.0
C04332,15.0
C04341,5.0
C04349,6.0
C04352,15.0
C04376,13.0
C04377,36.0
C04390,8.0
C04394,21.0
C04405,38.0
C04411,6.0
C04419,19.0
C04421,9.0
C04432,38.0
C04438,11.0
C04442,11.0
C04454,15.0
C04462,10.0
C04482,17.0
C04489,26.0
C04494,23.0
C04501,13.0
C04504,9.0
C04524,10.0
C04534,15.0
C04554,14.0
C04556,11.0
C04563,15.0
C04566,NaN
C04570,NaN
C04574,32.0
C04582,11.0
C04593,6.0
C04618,6.0
C04619,8.0
C04620,8.0
C04631,30.0
C04633,9.0
C04640,14.0
C04646,18.0
C04666,12.0
C04675,43.0
C04677,18.0
C04681,18.0
C04688,9.0
C04691,11.0
C04702,49.0
C04730,41.0
C04732,11.0
C04734,19.0
C04735,9.0
C04737,31.0
C04751,17.0
C04752,12.0
C04807,16.0
C04809,NaN
C04810,12.0
C04823,22.0
C04851,67.0
C04856,30.0
C04874,13.0
C04877,43.0
C04881,54.0
C04882,49.0
C04884,50.0
C04895,19.0
C04896,24.0
C04899,31.0
C04911,58.0
C04916,24.0
C05011,17.0
C05067,38.0
C05102,4.0
C05116,38.0
C05125,19.0
C05130,7.0
C05139,11.0
C05141,13.0
C05167,4.0
C05198,12.0
C05223,8.0
C05258,44.0
C05259,44.0
C05260,43.0
C05261,43.0
C05262,42.0
C05263,42.0
C05264,41.0
C05265,41.0
C05266,40.0
C05267,40.0
C05268,39.0
C05269,39.0
C05270,38.0
C05271,38.0
C05272,41.0
C05273,41.0
C05274,40.0
C05275,40.0
C05276,39.0
C05291,12.0
C05296,12.0
C05298,13.0
C05300,11.0
C05301,14.0
C05309,NaN
C05335,7.0
C05336,39.0
C05345,10.0
C05359,NaN
C05361,0.0
C05378,10.0
C05379,6.0
C05381,22.0
C05382,10.0
C05394,6.0
C05399,7.0
C05400,7.0
C05401,7.0
C05402,7.0
C05403,8.0
C05404,11.0
C05413,16.0
C05421,16.0
C05444,14.0
C05445,15.0
C05512,13.0
C05526,14.0
C05527,6.0
C05528,7.0
C05539,9.0
C05551,14.0
C05576,7.0
C05577,7.0
C05593,7.0
C05627,4.0
C05634,9.0
C05635,10.0
C05640,13.0
C05643,13.0
C05665,3.0
C05668,36.0
C05670,3.0
C05684,2.0
C05686,20.0
C05688,5.0
C05689,6.0
C05691,20.0
C05695,9.0
C05696,22.0
C05697,2.0
C05698,6.0
C05699,8.0
C05702,9.0
C05703,0.0
C05711,9.0
C05726,6.0
C05729,8.0
C05744,5.0
C05745,5.0
C05746,6.0
C05747,7.0
C05748,7.0
C05749,6.0
C05750,7.0
C05751,8.0
C05752,7.0
C05753,8.0
C05754,9.0
C05755,7.0
C05756,9.0
C05757,10.0
C05758,9.0
C05759,9.0
C05760,10.0
C05761,8.0
C05762,9.0
C05763,10.0
C05764,8.0
C05766,32.0
C05768,25.0
C05770,27.0
C05774,37.0
C05778,33.0
C05796,9.0
C05817,10.0
C05819,11.0
C05821,30.0
C05822,17.0
C05823,4.0
C05840,5.0
C05841,12.0
C05844,12.0
C05847,11.0
C05850,8.0
C05892,44.0
C05893,73.0
C05897,75.0
C05898,77.0
C05921,31.0
C05922,20.0
C05923,19.0
C05924,20.0
C05928,26.0
C05929,30.0
C05933,10.0
C05936,6.0
C05938,6.0
C05946,6.0
C05947,6.0
C05951,21.0
C05966,12.0
C05973,11.0
C05983,20.0
C05984,4.0
C05985,2.0
C05993,19.0
C05998,39.0
C06000,38.0
C06002,4.0
C06006,6.0
C06007,5.0
C06010,5.0
C06019,9.0
C06023,14.0
C06032,5.0
C06037,18.0
C06040,18.0
C06041,26.0
C06054,9.0
C06055,9.0
C06056,5.0
C06060,NaN
C06102,5.0
C06103,5.0
C06109,NaN
C06110,NaN
C06112,39.0
C06113,25.0
C06114,9.0
C06118,10.0
C06126,26.0
C06135,37.0
C06136,43.0
C06148,19.0
C06153,4.0
C06156,10.0
C06157,12.0
C06174,16.0
C06187,15.0
C06188,15.0
C06193,18.0
C06194,18.0
C06196,17.0
C06206,10.0
C06210,7.0
C06215,15.0
C06224,5.0
C06232,2.0
C06249,9.0
C06250,16.0
C06336,9.0
C06365,17.0
C06423,6.0
C06441,9.0
C06473,6.0
C06481,24.0
C06504,38.0
C06505,33.0
C06506,50.0
C06508,53.0
C06567,9.0
C06604,12.0
C06606,12.0
C06611,3.0
C06612,3.0
C06613,3.0
C06614,4.0
C06615,4.0
C06672,8.0
C06688,41.0
C06697,2.0
C06714,41.0
C06715,42.0
C06730,5.0
C06754,2.0
C06755,3.0
C06760,7.0
C06790,3.0
C06800,14.0
C06868,11.0
C06892,6.0
C06893,10.0
C06899,5.0
C07047,9.0
C07054,8.0
C07073,10.0
C07083,3.0
C07085,5.0
C07086,7.0
C07087,7.0
C07089,7.0
C07108,18.0
C07118,41.0
C07446,7.0
C07447,3.0
C07478,7.0
C07479,7.0
C07481,9.0
C07490,4.0
C07496,13.0
C07535,7.0
C07572,15.0
C07585,9.0
C07645,11.0
C07648,8.0
C07649,6.0
C08276,5.0
C08353,5.0
C08492,4.0
C09332,24.0
C11004,5.0
C11038,18.0
C11039,21.0
C11145,3.0
C11148,4.0
C11173,21.0
C11215,3.0
C11355,11.0
C11434,7.0
C11435,22.0
C11436,25.0
C11437,9.0
C11439,13.0
C11440,12.0
C11453,8.0
C11475,34.0
C11477,NaN
C11536,11.0
C11537,7.0
C11735,4.0
C11736,12.0
C11785,14.0
C11811,9.0
C11821,10.0
C11823,4.0
C11826,122.0
C11827,129.0
C11838,5.0
C11907,24.0
C11924,6.0
C11945,40.0
C11946,41.0
C11947,41.0
C12212,6.0
C12213,10.0
C12214,10.0
C12215,8.0
C12248,8.0
C12448,10.0
C12650,17.0
C12739,11.0
C13378,20.0
C13747,10.0
C14040,8.0
C14089,6.0
C14090,6.0
C14099,6.0
C14144,40.0
C14145,41.0
C14180,13.0
C14463,6.0
C14556,8.0
C14749,9.0
C14768,12.0
C14769,11.0
C14770,11.0
C14771,11.0
C14778,10.0
C14781,12.0
C14782,12.0
C14786,7.0
C14787,7.0
C14800,10.0
C14802,10.0
C14813,12.0
C14814,12.0
C14818,1.0
C14825,10.0
C14826,9.0
C14849,11.0
C14850,10.0
C14851,11.0
C14852,10.0
C14853,15.0
C14854,13.0
C14866,4.0
C15498,1.0
C15521,4.0
C15527,31.0
C15532,10.0
C15547,43.0
C15556,8.0
C15585,NaN
C15586,13.0
C15587,7.0
C15596,NaN
C15602,NaN
C15603,NaN
C15606,8.0
C15650,11.0
C15651,12.0
C15653,11.0
C15667,16.0
C15670,39.0
C15672,39.0
C15673,6.0
C15809,3.0
C15810,6.0
C15811,8.0
C15812,9.0
C15813,23.0
C15814,6.0
C15972,9.0
C15973,8.0
C15974,21.0
C15975,11.0
C15976,21.0
C15977,11.0
C15978,21.0
C15979,11.0
C15980,38.0
C15996,10.0
C15998,8.0
C15999,8.0
C16169,45.0
C16173,45.0
C16219,9.0
C16220,9.0
C16221,10.0
C16236,7.0
C16237,9.0
C16238,27.0
C16239,8.0
C16240,0.0
C16241,8.0
C16254,12.0
C16255,10.0
C16272,6.0
C16273,41.0
C16310,4.0
C16328,46.0
C16329,47.0
C16330,47.0
C16331,46.0
C16332,47.0
C16333,45.0
C16334,46.0
C16335,46.0
C16336,45.0
C16337,44.0
C16338,45.0
C16339,44.0
C16348,3.0
C16356,8.0
C16358,9.0
C16361,8.0
C16362,7.0
C16376,50.0
C16389,49.0
C16453,12.0
C16463,33.0
C16466,41.0
C16468,39.0
C16469,39.0
C16470,39.0
C16471,40.0
C16488,11.0
C16489,15.0
C16502,8.0
C16519,14.0
C16543,27.0
C16546,15.0
C16547,18.0
C16550,8.0
C16551,10.0
C16555,9.0
C16560,11.0
C16561,9.0
C16565,5.0
C16586,10.0
C16587,11.0
C16595,11.0
C16596,11.0
C16607,16.0
C16608,14.0
C16609,13.0
C16614,9.0
C16615,19.0
C16617,20.0
C16618,19.0
C16619,18.0
C16633,12.0
C16634,16.0
C16635,13.0
C16636,NaN
C16639,5.0
C16641,27.0
C16647,5.0
C16663,NaN
C16664,7.0
C16672,13.0
C16675,12.0
C16677,12.0
C16679,11.0
C16680,13.0
C16688,14.0
C16698,15.0
C16737,7.0
C16756,15.0
C16832,8.0
C16834,3.0
C16836,7.0
C16837,7.0
C17023,NaN
C17207,16.0
C17234,5.0
C17322,35.0
C17324,36.0
C17556,32.0
C17558,23.0
C17883,6.0
C18026,39.0
C18054,10.0
C18091,3.0
C18096,10.0
C18237,22.0
C18239,17.0
C18902,2.0
C19078,32.0
C19080,41.0
C19085,59.0
C19459,12.0
C19488,9.0
C19489,11.0
C19490,12.0
C19559,15.0
C19563,13.0
C19566,13.0
C19574,12.0
C19577,13.0
C19580,13.0
C19585,15.0
C19586,16.0
C19594,17.0
C19595,16.0
C19604,14.0
C19610,1.0
C19611,1.0
C19647,43.0
C19673,6.0
C19722,35.0
C19723,39.0
C19842,21.0
C19845,7.0
C19846,8.0
C19847,11.0
C19848,33.0
C19858,11.0
C19859,11.0
C19861,NaN
C19871,38.0
C19891,4.0
C19967,21.0
C19968,19.0
C20226,7.0
C20227,8.0
C20238,40.0
C20239,10.0
C20246,14.0
C20247,14.0
C20248,10.0
C20251,6.0
C20258,8.0
C20267,6.0
C20276,13.0
C20372,8.0
C20373,8.0
C20374,8.0
C20375,7.0
C20376,8.0
C20377,9.0
C20378,10.0
C20390,42.0
C20446,38.0
C20451,35.0
C20463,13.0
C20475,21.0
C20485,6.0
C20514,7.0
C20515,11.0
C20565,30.0
C20641,23.0
C20648,36.0
C20658,26.0
C20665,0.0
C20666,23.0
C20667,22.0
C20668,10.0
C20675,39.0
C20676,38.0
C20683,5.0
C20743,10.0
C20751,42.0
C20752,44.0
C20753,40.0
C20754,43.0
C20755,38.0
C20796,36.0
C20858,9.0
C20860,25.0
C20864,28.0
C20897,28.0
C20904,4.0
C20905,5.0
C20940,9.0
C20941,9.0
C20942,12.0
C20953,9.0
C20957,8.0
C20958,8.0
C20969,6.0
C21008,13.0
C21017,20.0
C21018,10.0
C21031,32.0
C21065,9.0
C21085,9.0
C21097,0.0
C21101,15.0
C21152,18.0
C21160,10.0
C21214,8.0
C21215,26.0
C21284,29.0
C21310,22.0
C21440,9.0
C21464,62.0
C21604,8.0
C21652,15.0
C21744,1.0
C21748,17.0
C21749,20.0
C21750,17.0
C21751,19.0
C21808,43.0
C21906,52.0
C22092,30.0
C22150,NaN
C22151,NaN
C22154,NaN
C22155,NaN
C22157,0.0
C22158,0.0
C22159,7.0
C22160,7.0
C22173,27.0
C22231,18.0
C22232,23.0
C22288,4.0
C22328,40.0
C22329,40.0
C22361,20.0
C22362,4.0
C22395,22.0
C22408,9.0
C22411,64.0
C22412,70.0
C22438,8.0
C22441,17.0
C22442,19.0
C22443,19.0
C22458,9.0
C22467,39.0
C22499,9.0
C22500,9.0
C22501,5.0
C22502,6.0
C22611,7.0
C22690,34.0
C22835,8.0
C22836,6.0
C22847,8.0
C23006,44.0
C23007,43.0
C23013,54.0
C23016,54.0
C23017,48.0
C23021,44.0
C23022,42.0
