cpd,ma
C00454,10.0
C00455,17.0
C00458,19.0
C00459,19.0
C00460,17.0
C00475,13.0
C00491,7.0
C00501,24.0
C00504,22.0
C00506,8.0
C00522,5.0
C00526,11.0
C00534,9.0
C00536,5.0
C00559,13.0
C00562,NaN
C00568,7.0
C00575,16.0
C00577,3.0
C00579,7.0
C00585,13.0
C00605,38.0
C00606,7.0
C00615,12.0
C00620,9.0
C00627,12.0
C00631,8.0
C00636,10.0
C00645,9.0
C00647,13.0
C00655,18.0
C00664,22.0
C00666,6.0
C00668,10.0
C00672,9.0
C00673,9.0
C00677,11.0
C00680,6.0
C00681,10.0
C00683,40.0
C00685,5.0
C00688,23.0
C00692,38.0
C00693,5.0
C00700,21.0
C00704,0.0
C00705,18.0
C00718,7.0
C00721,9.0
C00739,6.0
C00740,4.0
C00785,8.0
C00787,NaN
C00812,0.0
C00819,6.0
C00821,34.0
C00828,10.0
C00831,9.0
C00842,24.0
C00857,29.0
C00860,8.0
C00864,9.0
C00868,33.0
C00881,13.0
C00882,31.0
C00886,26.0
C00911,5.0
C00921,16.0
C00942,17.0
C00957,4.0
C00966,6.0
C00973,22.0
C00976,26.0
C00979,5.0
C00988,7.0
C00991,NaN
C00993,6.0
C01005,8.0
C01045,7.0
C01050,29.0
C01063,40.0
C01081,18.0
C01087,5.0
C01092,7.0
C01094,10.0
C01097,10.0
C01100,12.0
C01102,9.0
C01103,17.0
C01112,8.0
C01117,9.0
C01131,10.0
C01134,13.0
C01142,6.0
C01159,8.0
C01165,5.0
C01167,17.0
C01168,14.0
C01170,26.0
C01171,10.0
C01172,10.0
C01179,9.0
C01185,16.0
C01186,6.0
C01187,8.0
C01209,5.0
C01212,33.0
C01213,39.0
C01217,38.0
C01219,24.0
C01228,20.0
C01240,9.0
C01242,10.0
C01260,30.0
C01267,13.0
C01268,16.0
C01271,6.0
C01289,43.0
C01300,11.0
C01304,17.0
C01335,0.0
C01336,0.0
C01344,19.0
C01345,20.0
C01346,16.0
C01367,17.0
C01368,15.0
C01419,7.0
C01468,5.0
C01528,1.0
C01563,2.0
C01609,NaN
C01628,8.0
C01635,NaN
C01636,NaN
C01637,NaN
C01638,NaN
C01639,NaN
C01640,NaN
C01641,NaN
C01642,NaN
C01643,NaN
C01644,NaN
C01645,NaN
C01646,NaN
C01647,NaN
C01648,NaN
C01649,NaN
C01650,NaN
C01651,NaN
C01652,NaN
C01653,NaN
C01762,14.0
C01909,9.0
C01931,25.0
C01935,15.0
C01962,6.0
C01977,37.0
C01978,42.0
C01997,10.0
C02047,40.0
C02051,9.0
C02059,16.0
C02090,25.0
C02097,24.0
C02128,19.0
C02133,6.0
C02163,40.0
C02188,9.0
C02282,38.0
C02291,8.0
C02297,4.0
C02353,17.0
C02354,17.0
C02355,15.0
C02380,7.0
C02403,2.0
C02412,23.0
C02415,9.0
C02430,39.0
C02508,9.0
C02520,9.0
C02527,8.0
C02532,8.0
C02553,27.0
C02554,38.0
C02583,8.0
C02630,5.0
C02702,30.0
C02713,11.0
C02714,5.0
C02729,NaN
C02743,8.0
C02745,NaN
C02749,6.0
C02764,32.0
C02839,43.0
C02869,NaN
C02876,7.0
C02882,6.0
C02929,4.0
C02953,13.0
C02962,10.0
C02970,31.0
C02972,8.0
C02984,26.0
C02987,38.0
C02988,33.0
C02992,28.0
C02999,12.0
C03028,20.0
C03082,9.0
C03090,9.0
C03125,38.0
C03127,39.0
C03150,13.0
C03169,10.0
C03170,27.0
C03232,8.0
C03294,38.0
C03306,10.0
C03313,16.0
C03344,39.0
C03356,9.0
C03373,15.0
C03391,34.0
C03402,29.0
C03419,9.0
C03431,19.0
C03451,14.0
C03479,22.0
C03492,13.0
C03508,5.0
C03511,32.0
C03512,44.0
C03523,6.0
C03541,30.0
C03617,33.0
C03633,9.0
C03656,6.0
C03680,8.0
C03684,11.0
C03687,1.0
C03688,NaN
C03722,8.0
C03723,10.0
C03735,10.0
C03785,10.0
C03794,22.0
C03798,9.0
C03800,9.0
C03802,11.0
C03803,4.0
C03838,13.0
C03862,24.0
C03880,30.0
C03892,12.0
C03899,15.0
C03912,6.0
C03939,3.0
C03972,7.0
C04006,8.0
C04079,11.0
C04121,26.0
C04157,38.0
C04160,38.0
C04188,10.0
C04232,10.0
C04242,16.0
C04246,5.0
C04250,34.0
C04258,34.0
C04261,15.0
C04262,16.0
C04281,7.0
C04297,24.0
C04309,9.0
C04311,11.0
C04312,22.0
C04322,6.0
C04332,15.0
C04341,5.0
C04352,15.0
C04376,13.0
C04377,36.0
C04390,8.0
C04394,21.0
C04432,38.0
C04454,15.0
C04462,10.0
C04478,12.0
C04494,23.0
C04501,13.0
C04573,27.0
C04574,31.0
C04582,11.0
C04618,6.0
C04619,8.0
C04620,8.0
C04631,30.0
C04633,9.0
C04640,14.0
C04646,18.0
C04652,38.0
C04677,18.0
C04681,18.0
C04688,9.0
C04702,49.0
C04732,11.0
C04734,19.0
C04735,9.0
C04738,36.0
C04751,17.0
C04807,16.0
C04823,22.0
C04824,29.0
C04851,68.0
C04856,30.0
C04874,13.0
C04877,43.0
C04882,49.0
C04895,19.0
C04899,31.0
C04919,49.0
C04932,49.0
C05117,38.0
C05161,6.0
C05167,4.0
C05196,NaN
C05197,6.0
C05198,12.0
C05199,NaN
C05223,8.0
C05227,NaN
C05231,39.0
C05269,39.0
C05312,6.0
C05335,7.0
C05336,39.0
C05345,10.0
C05359,NaN
C05378,10.0
C05382,10.0
C05512,13.0
C05519,5.0
C05526,14.0
C05527,6.0
C05528,7.0
C05684,2.0
C05688,5.0
C05689,6.0
C05691,20.0
C05698,6.0
C05699,8.0
C05703,0.0
C05726,6.0
C05729,8.0
C05744,5.0
C05745,5.0
C05746,6.0
C05747,7.0
C05748,7.0
C05749,6.0
C05750,7.0
C05751,8.0
C05752,7.0
C05753,8.0
C05754,9.0
C05755,7.0
C05756,9.0
C05757,9.0
C05758,9.0
C05759,9.0
C05760,10.0
C05761,8.0
C05762,9.0
C05763,10.0
C05764,8.0
C05819,11.0
C05822,17.0
C05840,5.0
C05841,12.0
C05850,8.0
C05892,44.0
C05893,74.0
C05897,66.0
C05898,77.0
C05921,31.0
C05922,20.0
C05923,19.0
C05928,26.0
C05929,30.0
C05938,6.0
C05946,6.0
C05947,6.0
C06022,33.0
C06024,59.0
C06025,67.0
C06054,9.0
C06055,9.0
C06056,5.0
C06060,NaN
C06112,39.0
C06148,19.0
C06156,10.0
C06193,18.0
C06194,18.0
C06196,17.0
C06206,10.0
C06249,9.0
C06250,16.0
C06251,70.0
C06397,28.0
C06398,28.0
C06423,6.0
C06441,9.0
C06481,24.0
C07648,8.0
C07649,6.0
C07836,10.0
C07838,10.0
C09332,24.0
C11038,18.0
C11039,20.0
C11434,7.0
C11435,21.0
C11436,25.0
C11437,9.0
C11439,13.0
C11440,12.0
C11453,8.0
C11472,10.0
C11475,34.0
C11537,7.0
C11736,12.0
C11811,9.0
C11823,4.0
C11826,122.0
C11827,129.0
C11907,23.0
C12214,10.0
C12215,8.0
C12739,11.0
C13378,20.0
C13952,27.0
C15489,43.0
C15498,1.0
C15556,8.0
C15565,4.0
C15586,13.0
C15587,7.0
C15602,NaN
C15603,NaN
C15667,16.0
C15809,3.0
C15810,6.0
C15811,8.0
C15812,9.0
C15813,23.0
C15972,9.0
C15973,8.0
C15996,10.0
C16219,9.0
C16220,9.0
C16237,9.0
C16238,26.0
C16240,0.0
C16241,8.0
C16272,6.0
C16273,41.0
C16396,7.0
C16399,6.0
C16614,9.0
C16615,19.0
C16617,21.0
C16618,19.0
C16619,18.0
C16630,6.0
C16633,12.0
C16634,16.0
C16635,13.0
C16636,NaN
C16663,NaN
C16664,NaN
C16675,10.0
C16832,8.0
C17023,NaN
C17322,35.0
C17324,36.0
C17556,33.0
C18026,40.0
C18046,18.0
C18047,20.0
C18096,10.0
C18902,2.0
C19647,43.0
C19673,6.0
C19695,40.0
C19696,45.0
C19722,35.0
C19723,39.0
C19725,28.0
C19745,28.0
C19787,14.0
C19794,25.0
C19803,9.0
C19842,21.0
C19845,7.0
C19875,77.0
C19876,82.0
C19878,10.0
C19879,10.0
C19880,10.0
C19882,10.0
C20238,40.0
C20239,10.0
C20248,10.0
C20258,8.0
C20372,8.0
C20373,8.0
C20374,8.0
C20375,7.0
C20376,8.0
C20377,9.0
C20378,10.0
C20390,42.0
C20395,27.0
C20446,38.0
C20451,35.0
C20463,13.0
C20482,30.0
C20483,33.0
C20565,30.0
C20620,44.0
C20648,36.0
C20658,26.0
C20730,31.0
C20743,10.0
C20751,42.0
C20752,44.0
C20753,40.0
C20754,43.0
C20755,38.0
C20756,10.0
C20758,12.0
C20796,36.0
C20858,9.0
C20864,28.0
C20904,4.0
C20905,5.0
C20969,6.0
C21008,13.0
C21028,6.0
C21031,32.0
C21065,9.0
C21158,9.0
C21440,9.0
C21455,14.0
C21456,11.0
C21457,14.0
C21458,10.0
C21652,15.0
C21672,12.0
C21680,10.0
C21748,17.0
C21749,20.0
C21750,17.0
C21751,18.0
C22131,26.0
C22157,0.0
C22158,0.0
C22160,7.0
C22395,22.0
C22409,27.0
C22410,33.0
C22418,30.0
C22441,17.0
C22442,18.0
C22443,20.0
C22499,9.0
C22500,9.0
C22690,34.0
