cpd,ma
C00342,12.0
C00343,13.0
C00345,10.0
C00349,4.0
C00352,10.0
C00353,15.0
C00354,10.0
C00355,10.0
C00356,41.0
C00357,13.0
C00360,17.0
C00361,19.0
C00362,18.0
C00363,17.0
C00364,16.0
C00365,15.0
C00366,7.0
C00369,9.0
C00376,10.0
C00378,13.0
C00380,7.0
C00385,8.0
C00387,14.0
C00389,11.0
C00390,11.0
C00395,11.0
C00396,4.0
C00398,8.0
C00399,11.0
C00404,5.0
C00406,42.0
C00407,6.0
C00409,0.0
C00415,22.0
C00416,10.0
C00417,6.0
C00418,5.0
C00429,5.0
C00430,6.0
C00433,5.0
C00437,8.0
C00438,8.0
C00439,7.0
C00440,20.0
C00441,5.0
C00445,22.0
C00447,10.0
C00448,12.0
C00454,10.0
C00455,17.0
C00458,19.0
C00459,19.0
C00460,17.0
C00462,1.0
C00463,5.0
C00469,1.0
C00473,10.0
C00475,13.0
C00483,7.0
C00489,4.0
C00490,5.0
C00491,7.0
C00493,8.0
C00497,4.0
C00499,7.0
C00501,24.0
C00506,8.0
C00511,3.0
C00512,38.0
C00522,5.0
C00526,11.0
C00527,39.0
C00530,5.0
C00531,39.0
C00534,9.0
C00536,5.0
C00541,61.0
C00542,8.0
C00544,7.0
C00545,5.0
C00546,2.0
C00552,5.0
C00555,4.0
C00559,13.0
C00562,NaN
C00566,42.0
C00568,7.0
C00575,16.0
C00576,4.0
C00577,3.0
C00579,7.0
C00582,40.0
C00585,13.0
C00587,7.0
C00590,8.0
C00593,5.0
C00605,38.0
C00606,7.0
C00613,11.0
C00614,10.0
C00615,12.0
C00620,9.0
C00624,7.0
C00627,12.0
C00628,7.0
C00630,37.0
C00631,8.0
C00632,7.0
C00636,10.0
C00637,8.0
C00638,4.0
C00640,39.0
C00641,6.0
C00643,11.0
C00645,9.0
C00647,13.0
C00655,18.0
C00658,39.0
C00664,22.0
C00666,6.0
C00668,10.0
C00671,6.0
C00672,9.0
C00673,9.0
C00677,11.0
C00680,6.0
C00681,10.0
C00682,6.0
C00683,40.0
C00684,6.0
C00685,5.0
C00686,13.0
C00688,23.0
C00692,38.0
C00693,5.0
C00698,1.0
C00700,21.0
C00704,0.0
C00705,18.0
C00718,7.0
C00721,9.0
C00726,1.0
C00739,6.0
C00740,4.0
C00751,8.0
C00756,5.0
C00770,6.0
C00772,6.0
C00780,9.0
C00785,8.0
C00787,NaN
C00797,1.0
C00804,3.0
C00805,7.0
C00817,6.0
C00818,6.0
C00819,6.0
C00821,34.0
C00826,9.0
C00831,9.0
C00842,24.0
C00846,5.0
C00853,60.0
C00857,29.0
C00860,8.0
C00864,9.0
C00868,33.0
C00876,35.0
C00877,37.0
C00881,13.0
C00882,31.0
C00886,26.0
C00894,37.0
C00898,5.0
C00900,5.0
C00904,39.0
C00906,6.0
C00921,16.0
C00931,10.0
C00935,22.0
C00937,3.0
C00942,17.0
C00944,7.0
C00954,9.0
C00957,4.0
C00966,6.0
C00974,11.0
C00979,5.0
C00988,7.0
C00993,6.0
C00997,NaN
C01000,NaN
C01005,8.0
C01011,40.0
C01024,31.0
C01035,8.0
C01036,7.0
C01043,7.0
C01045,7.0
C01050,29.0
C01051,29.0
C01061,7.0
C01062,6.0
C01077,6.0
C01080,34.0
C01081,18.0
C01083,7.0
C01086,38.0
C01087,5.0
C01089,4.0
C01094,10.0
C01097,10.0
C01100,12.0
C01102,9.0
C01103,17.0
C01114,5.0
C01117,9.0
C01118,7.0
C01122,38.0
C01132,9.0
C01134,13.0
C01137,18.0
C01142,6.0
C01144,38.0
C01146,4.0
C01149,6.0
C01157,6.0
C01159,8.0
C01165,5.0
C01167,17.0
C01170,26.0
C01172,10.0
C01177,8.0
C01179,9.0
C01180,6.0
C01181,7.0
C01182,9.0
C01185,16.0
C01186,6.0
C01188,4.0
C01190,21.0
C01194,14.0
C01205,5.0
C01209,5.0
C01212,33.0
C01213,39.0
C01217,38.0
C01219,24.0
C01222,25.0
C01228,20.0
C01229,17.0
C01230,21.0
C01236,10.0
C01240,9.0
C01242,10.0
C01250,7.0
C01267,13.0
C01268,16.0
C01269,14.0
C01271,6.0
C01277,17.0
C01278,7.0
C01279,7.0
C01289,43.0
C01290,27.0
C01300,11.0
C01302,17.0
C01304,17.0
C01324,1.0
C01327,1.0
C01334,0.0
C01335,0.0
C01344,19.0
C01345,20.0
C01346,16.0
C01352,41.0
C01353,2.0
C01367,17.0
C01368,15.0
C01371,1.0
C01378,11.0
C01419,7.0
C01424,8.0
C01432,3.0
C01450,2.0
C01494,9.0
C01528,1.0
C01545,5.0
C01563,2.0
C01606,7.0
C01609,NaN
C01612,2.0
C01617,12.0
C01635,NaN
C01636,NaN
C01638,NaN
C01639,NaN
C01641,NaN
C01642,NaN
C01643,NaN
C01644,NaN
C01645,NaN
C01646,NaN
C01647,NaN
C01648,NaN
C01649,NaN
C01650,NaN
C01651,NaN
C01652,NaN
C01653,NaN
C01656,4.0
C01659,3.0
C01672,3.0
C01674,10.0
C01762,14.0
C01764,33.0
C01812,3.0
C01832,42.0
C01847,22.0
C01866,NaN
C01872,1.0
C01885,6.0
C01929,8.0
C01931,25.0
C01935,15.0
C01944,40.0
C01962,6.0
C01977,37.0
C01978,42.0
C01997,10.0
C01998,2.0
C02047,40.0
C02051,9.0
C02060,44.0
C02061,7.0
C02090,25.0
C02091,6.0
C02094,21.0
C02097,24.0
C02103,4.0
C02112,6.0
C02119,5.0
C02128,19.0
C02133,6.0
C02139,30.0
C02163,40.0
C02166,27.0
C02167,7.0
C02170,4.0
C02188,9.0
C02191,26.0
C02211,17.0
C02218,4.0
C02220,6.0
C02222,6.0
C02225,6.0
C02226,5.0
C02232,41.0
C02244,NaN
C02247,40.0
C02282,38.0
C02291,8.0
C02320,12.0
C02325,8.0
C02350,6.0
C02353,17.0
C02354,17.0
C02355,15.0
C02356,5.0
C02380,7.0
C02411,39.0
C02412,23.0
C02415,9.0
C02430,39.0
C02463,34.0
C02469,32.0
C02489,4.0
C02501,6.0
C02504,6.0
C02505,7.0
C02512,6.0
C02514,7.0
C02532,8.0
C02553,27.0
C02554,38.0
C02557,39.0
C02565,5.0
C02576,5.0
C02583,8.0
C02593,42.0
C02604,5.0
C02612,5.0
C02614,5.0
C02630,5.0
C02631,7.0
C02637,8.0
C02642,7.0
C02646,6.0
C02661,1.0
C02670,6.0
C02693,9.0
C02700,12.0
C02702,30.0
C02729,NaN
C02739,26.0
C02741,24.0
C02743,8.0
C02745,NaN
C02764,32.0
C02780,6.0
C02835,8.0
C02839,43.0
C02843,38.0
C02869,NaN
C02880,31.0
C02906,12.0
C02909,6.0
C02929,4.0
C02938,8.0
C02939,39.0
C02946,7.0
C02949,40.0
C02954,9.0
C02962,10.0
C02970,31.0
C02972,8.0
C02984,26.0
C02987,38.0
C02988,33.0
C02992,28.0
C03005,8.0
C03023,10.0
C03024,NaN
C03028,20.0
C03057,7.0
C03069,39.0
C03078,7.0
C03082,9.0
C03090,9.0
C03103,NaN
C03114,8.0
C03117,24.0
C03125,38.0
C03127,39.0
C03150,13.0
C03161,NaN
C03169,10.0
C03170,27.0
C03175,12.0
C03193,11.0
C03196,5.0
C03217,6.0
C03221,41.0
C03227,11.0
C03231,40.0
C03232,8.0
C03233,7.0
C03272,42.0
C03273,4.0
C03294,38.0
C03298,10.0
C03319,23.0
C03344,39.0
C03345,38.0
C03356,9.0
C03363,9.0
C03373,15.0
C03391,34.0
C03393,9.0
C03402,29.0
C03405,31.0
C03406,11.0
C03419,9.0
C03427,21.0
C03428,18.0
C03440,6.0
C03446,33.0
C03451,14.0
C03453,6.0
C03459,5.0
C03460,37.0
C03461,7.0
C03479,22.0
C03492,13.0
C03506,13.0
C03508,5.0
C03511,32.0
C03512,44.0
C03516,30.0
C03523,6.0
C03541,30.0
C03546,8.0
C03561,39.0
C03586,6.0
C03598,23.0
C03599,23.0
C03617,33.0
C03620,2.0
C03633,9.0
C03648,10.0
C03656,6.0
C03671,7.0
C03680,8.0
C03684,11.0
C03688,NaN
C03722,8.0
C03723,10.0
C03733,24.0
C03740,9.0
C03741,5.0
C03758,7.0
C03785,10.0
C03794,22.0
C03798,9.0
C03800,9.0
C03803,4.0
C03806,NaN
C03824,6.0
C03838,13.0
C03862,24.0
C03880,30.0
C03885,28.0
C03895,11.0
C03899,15.0
C03912,6.0
C03939,3.0
C03972,7.0
C03979,7.0
C04006,8.0
C04039,5.0
C04046,10.0
C04051,8.0
C04053,7.0
C04062,8.0
C04079,11.0
C04088,8.0
C04115,7.0
C04132,12.0
C04133,11.0
C04136,13.0
C04142,11.0
C04144,27.0
C04145,26.0
C04146,24.0
C04157,38.0
C04178,7.0
C04181,6.0
C04186,8.0
C04188,10.0
C04216,26.0
C04225,6.0
C04232,10.0
C04236,6.0
C04242,16.0
C04246,5.0
C04250,34.0
C04253,NaN
C04257,13.0
C04258,34.0
C04259,10.0
C04262,16.0
C04272,5.0
C04281,7.0
C04302,16.0
C04309,9.0
C04312,22.0
C04324,7.0
C04327,12.0
C04332,15.0
C04340,18.0
C04341,5.0
C04348,39.0
C04352,15.0
C04376,13.0
C04377,36.0
C04394,21.0
C04405,38.0
C04411,6.0
C04419,19.0
C04421,9.0
C04431,5.0
C04432,38.0
C04434,7.0
C04454,15.0
C04462,10.0
C04471,7.0
C04484,7.0
C04489,26.0
C04494,23.0
C04501,13.0
C04524,10.0
C04536,30.0
C04546,5.0
C04549,18.0
C04554,15.0
C04556,11.0
C04570,NaN
C04574,31.0
C04582,11.0
C04593,6.0
C04618,6.0
C04619,8.0
C04620,8.0
C04631,30.0
C04633,9.0
C04640,14.0
C04642,8.0
C04646,18.0
C04652,38.0
C04666,12.0
C04675,43.0
C04677,18.0
C04681,18.0
C04688,9.0
C04691,11.0
C04702,49.0
C04706,6.0
C04730,41.0
C04732,11.0
C04734,19.0
C04735,9.0
C04737,31.0
C04738,36.0
C04751,17.0
C04752,12.0
C04778,18.0
C04783,7.0
C04807,16.0
C04823,22.0
C04824,29.0
C04851,68.0
C04856,30.0
C04874,13.0
C04877,43.0
C04881,54.0
C04882,49.0
C04884,50.0
C04895,19.0
C04896,23.0
C04899,31.0
C04916,23.0
C04932,49.0
C05067,38.0
C05116,38.0
C05125,19.0
C05130,7.0
C05161,6.0
C05165,41.0
C05167,4.0
C05172,3.0
C05198,12.0
C05223,8.0
C05231,39.0
C05258,43.0
C05259,44.0
C05260,43.0
C05261,43.0
C05262,43.0
C05263,42.0
C05264,42.0
C05265,42.0
C05266,40.0
C05267,40.0
C05268,40.0
C05269,39.0
C05270,38.0
C05271,38.0
C05272,42.0
C05273,41.0
C05274,40.0
C05275,40.0
C05276,39.0
C05306,41.0
C05307,42.0
C05309,NaN
C05332,6.0
C05335,7.0
C05336,39.0
C05345,10.0
C05359,NaN
C05360,0.0
C05375,8.0
C05378,10.0
C05379,6.0
C05381,22.0
C05382,10.0
C05413,16.0
C05414,18.0
C05421,16.0
C05427,15.0
C05430,18.0
C05431,18.0
C05432,18.0
C05433,20.0
C05434,19.0
C05435,19.0
C05444,13.0
C05445,15.0
C05512,13.0
C05519,5.0
C05526,14.0
C05527,6.0
C05528,7.0
C05551,14.0
C05575,11.0
C05576,7.0
C05577,7.0
C05601,7.0
C05616,9.0
C05634,9.0
C05635,10.0
C05638,9.0
C05640,13.0
C05651,11.0
C05653,9.0
C05665,3.0
C05668,37.0
C05670,3.0
C05684,2.0
C05686,20.0
C05688,5.0
C05689,6.0
C05691,20.0
C05695,9.0
C05696,22.0
C05697,2.0
C05698,6.0
C05699,8.0
C05702,9.0
C05703,0.0
C05711,9.0
C05726,6.0
C05729,8.0
C05744,5.0
C05745,5.0
C05746,6.0
C05747,7.0
C05748,7.0
C05749,6.0
C05750,7.0
C05751,8.0
C05752,7.0
C05753,8.0
C05754,9.0
C05755,7.0
C05756,9.0
C05757,9.0
C05758,9.0
C05759,9.0
C05760,10.0
C05761,8.0
C05762,9.0
C05763,10.0
C05764,8.0
C05774,37.0
C05775,14.0
C05778,33.0
C05807,9.0
C05809,24.0
C05810,20.0
C05819,11.0
C05822,17.0
C05840,5.0
C05841,12.0
C05844,12.0
C05847,11.0
C05848,10.0
C05852,7.0
C05892,44.0
C05893,74.0
C05897,66.0
C05898,77.0
C05906,11.0
C05909,13.0
C05921,31.0
C05924,20.0
C05925,17.0
C05928,26.0
C05929,30.0
C05936,6.0
C05938,6.0
C05946,6.0
C05947,6.0
C05951,21.0
C05983,20.0
C05985,2.0
C05993,19.0
C05998,38.0
C06000,38.0
C06001,4.0
C06002,4.0
C06006,6.0
C06007,5.0
C06010,5.0
C06022,33.0
C06032,5.0
C06033,6.0
C06040,18.0
C06055,9.0
C06056,5.0
C06060,NaN
C06108,3.0
C06112,39.0
C06113,25.0
C06114,9.0
C06135,37.0
C06143,6.0
C06156,10.0
C06157,12.0
C06193,18.0
C06194,18.0
C06196,17.0
C06201,8.0
C06232,2.0
C06244,2.0
C06249,9.0
C06250,16.0
C06309,13.0
C06310,14.0
C06323,6.0
C06324,7.0
C06329,7.0
C06397,28.0
C06398,28.0
C06400,14.0
C06473,6.0
C06481,24.0
C06482,24.0
C06504,38.0
C06505,32.0
C06506,49.0
C06508,52.0
C06509,61.0
C06510,75.0
C06567,9.0
C06597,4.0
C06598,6.0
C06599,5.0
C06609,3.0
C06610,3.0
C06611,3.0
C06612,3.0
C06613,3.0
C06614,4.0
C06615,4.0
C06680,8.0
C06697,2.0
C06714,41.0
C06715,42.0
C06752,2.0
C06753,2.0
C06754,2.0
C06755,3.0
C06760,7.0
C06899,5.0
C06988,4.0
C07054,8.0
C07086,7.0
C07090,5.0
C07091,5.0
C07118,42.0
C07305,NaN
C07343,45.0
C07478,7.0
C07479,7.0
C07490,4.0
C07645,11.0
C07648,8.0
C07649,6.0
C07836,10.0
C07838,10.0
C08249,14.0
C08276,5.0
C08492,4.0
C08586,18.0
C08613,16.0
C09332,24.0
C09736,11.0
C09751,11.0
C09814,5.0
C09815,6.0
C11038,18.0
C11039,20.0
C11215,3.0
C11242,44.0
C11243,44.0
C11434,7.0
C11435,21.0
C11436,25.0
C11437,9.0
C11439,13.0
C11440,12.0
C11453,8.0
C11472,10.0
C11475,34.0
C11511,5.0
C11521,26.0
C11536,11.0
C11537,7.0
C11551,6.0
C11552,6.0
C11554,18.0
C11735,4.0
C11736,12.0
C11811,9.0
C11821,10.0
C11823,4.0
C11826,122.0
C11827,129.0
C11829,31.0
C11830,32.0
C11831,31.0
C11832,31.0
C11907,23.0
C11924,6.0
C11945,40.0
C11946,41.0
C11947,41.0
C12092,41.0
C12205,8.0
C12214,10.0
C12215,8.0
C12248,8.0
C12455,4.0
C12739,11.0
C12834,7.0
C12835,7.0
C12836,6.0
C12838,5.0
C13378,20.0
C13425,17.0
C14089,6.0
C14090,6.0
C14099,6.0
C14144,39.0
C14145,41.0
C14463,6.0
C14818,1.0
C14819,1.0
C15498,1.0
C15522,12.0
C15527,31.0
C15556,8.0
C15565,4.0
C15585,NaN
C15586,13.0
C15587,7.0
C15602,NaN
C15603,NaN
C15606,8.0
C15650,11.0
C15651,12.0
C15653,11.0
C15667,16.0
C15670,39.0
C15672,39.0
C15673,6.0
C15804,NaN
C15805,NaN
C15806,NaN
C15807,NaN
C15809,3.0
C15810,6.0
C15811,8.0
C15812,9.0
C15813,23.0
C15814,6.0
C15867,15.0
C15972,9.0
C15973,8.0
C15974,21.0
C15975,11.0
C15976,21.0
C15977,11.0
C15978,21.0
C15979,11.0
C15980,38.0
C15999,8.0
C16074,6.0
C16169,45.0
C16173,45.0
C16181,6.0
C16182,5.0
C16219,9.0
C16220,9.0
C16221,10.0
C16236,7.0
C16237,9.0
C16239,8.0
C16240,0.0
C16246,8.0
C16249,7.0
C16254,12.0
C16255,10.0
C16291,20.0
C16310,4.0
C16328,47.0
C16329,47.0
C16330,47.0
C16331,46.0
C16332,47.0
C16333,45.0
C16334,46.0
C16335,46.0
C16336,45.0
C16337,44.0
C16338,46.0
C16339,44.0
C16348,3.0
C16376,50.0
C16389,49.0
C16396,7.0
C16399,6.0
C16415,9.0
C16466,41.0
C16468,39.0
C16469,39.0
C16470,38.0
C16471,40.0
C16476,7.0
C16477,7.0
C16487,1.0
C16502,8.0
C16541,33.0
C16551,10.0
C16565,5.0
C16586,10.0
C16587,11.0
C16595,11.0
C16596,11.0
C16614,9.0
C16615,19.0
C16617,21.0
C16618,19.0
C16619,18.0
C16630,6.0
C16631,8.0
C16632,5.0
C16634,16.0
C16635,13.0
C16636,NaN
C16663,NaN
C16664,NaN
C16672,13.0
C16675,10.0
C16693,8.0
C16698,15.0
C16832,8.0
C16999,21.0
C17010,13.0
C17017,13.0
C17018,9.0
C17023,NaN
C17234,5.0
C17322,35.0
C17324,36.0
C17509,39.0
C17510,37.0
C17556,33.0
C17558,28.0
C18026,40.0
C18091,3.0
C18094,22.0
C18096,10.0
C18152,32.0
C18153,33.0
C18154,30.0
C18155,33.0
C18156,32.0
C18237,22.0
C18239,17.0
C18242,7.0
C18243,7.0
C18244,7.0
C18304,7.0
C18305,8.0
C18306,7.0
C18307,6.0
C18309,7.0
C18310,7.0
C18345,8.0
C18902,2.0
C19078,32.0
C19080,41.0
C19085,59.0
C19609,1.0
C19647,43.0
C19673,6.0
C19683,38.0
C19684,41.0
C19722,35.0
C19723,39.0
C19764,17.0
C19765,14.0
C19769,11.0
C19770,15.0
C19775,38.0
C19842,21.0
C19846,8.0
C19847,11.0
C19848,34.0
C19858,11.0
C19859,11.0
C19871,38.0
C19878,10.0
C19882,10.0
C19975,41.0
C20062,40.0
C20155,8.0
C20238,40.0
C20239,10.0
C20246,14.0
C20247,14.0
C20248,10.0
C20258,8.0
C20276,13.0
C20372,8.0
C20373,8.0
C20374,8.0
C20375,7.0
C20376,8.0
C20377,9.0
C20378,10.0
C20390,42.0
C20446,38.0
C20451,35.0
C20463,13.0
C20482,30.0
C20483,33.0
C20565,30.0
C20567,16.0
C20641,23.0
C20648,36.0
C20658,26.0
C20675,39.0
C20676,38.0
C20743,10.0
C20751,42.0
C20753,40.0
C20755,38.0
C20756,10.0
C20758,12.0
C20772,9.0
C20773,21.0
C20781,6.0
C20796,36.0
C20858,9.0
C20860,25.0
C20864,28.0
C20870,39.0
C20904,4.0
C20905,5.0
C20955,39.0
C20957,8.0
C20958,8.0
C20969,6.0
C21008,13.0
C21017,20.0
C21018,10.0
C21028,6.0
C21029,8.0
C21031,32.0
C21065,9.0
C21153,75.0
C21158,9.0
C21214,8.0
C21215,26.0
C21217,42.0
C21284,29.0
C21287,38.0
C21310,22.0
C21335,16.0
C21336,7.0
C21417,10.0
C21418,9.0
C21435,44.0
C21440,9.0
C21441,32.0
C21466,13.0
C21467,12.0
C21468,11.0
C21485,35.0
C21563,17.0
C21585,9.0
C21593,5.0
C21649,5.0
C21652,15.0
C21748,17.0
C21749,20.0
C21750,17.0
C21751,18.0
C21754,6.0
C21762,9.0
C21767,17.0
C21769,22.0
C21777,11.0
C21814,8.0
C21815,11.0
C21851,16.0
C21861,7.0
C21877,32.0
C21878,18.0
C21879,35.0
C21880,25.0
C21881,24.0
C21898,7.0
C21899,12.0
C21906,52.0
C21972,8.0
C22150,NaN
C22151,NaN
C22154,NaN
C22155,NaN
C22157,0.0
C22158,0.0
C22159,7.0
C22160,7.0
C22173,27.0
C22328,40.0
C22329,40.0
C22359,11.0
C22360,11.0
C22395,22.0
C22398,6.0
C22409,27.0
C22410,33.0
C22418,30.0
C22438,8.0
C22441,17.0
C22442,18.0
C22443,20.0
C22462,13.0
C22467,39.0
C22499,9.0
C22500,9.0
C22611,7.0
C22690,34.0
C22712,8.0
C22713,8.0
C23006,44.0
C23007,43.0
C23013,54.0
C23016,54.0
C23017,48.0
C23021,44.0
C23022,42.0
