cpd,ma
C00460,17.0
C00463,5.0
C00475,13.0
C00490,5.0
C00491,7.0
C00493,8.0
C00498,24.0
C00506,8.0
C00507,5.0
C00512,39.0
C00514,6.0
C00526,11.0
C00527,39.0
C00531,39.0
C00536,5.0
C00541,60.0
C00542,8.0
C00562,NaN
C00568,7.0
C00577,3.0
C00579,7.0
C00606,7.0
C00613,11.0
C00615,12.0
C00620,9.0
C00623,7.0
C00630,37.0
C00631,8.0
C00633,6.0
C00636,10.0
C00640,39.0
C00655,18.0
C00658,39.0
C00664,22.0
C00666,6.0
C00668,10.0
C00670,10.0
C00671,6.0
C00673,9.0
C00677,11.0
C00680,6.0
C00685,5.0
C00689,11.0
C00700,21.0
C00703,1.0
C00704,0.0
C00705,18.0
C00740,4.0
C00785,8.0
C00787,NaN
C00819,6.0
C00821,34.0
C00826,9.0
C00836,8.0
C00842,24.0
C00853,59.0
C00857,29.0
C00868,33.0
C00876,35.0
C00877,37.0
C00880,6.0
C00881,13.0
C00882,31.0
C00886,26.0
C00894,37.0
C00900,5.0
C00921,16.0
C00931,10.0
C00944,7.0
C00957,4.0
C00962,6.0
C00979,5.0
C00984,6.0
C00986,2.0
C00988,7.0
C01005,8.0
C01024,31.0
C01045,7.0
C01051,28.0
C01077,6.0
C01080,33.0
C01081,18.0
C01083,7.0
C01086,38.0
C01094,10.0
C01102,9.0
C01103,17.0
C01118,7.0
C01122,38.0
C01134,13.0
C01137,18.0
C01144,37.0
C01157,6.0
C01159,8.0
C01165,5.0
C01171,10.0
C01172,10.0
C01179,9.0
C01185,16.0
C01188,4.0
C01190,21.0
C01213,39.0
C01216,7.0
C01217,35.0
C01230,22.0
C01233,8.0
C01242,10.0
C01269,14.0
C01271,6.0
C01279,7.0
C01286,11.0
C01290,27.0
C01300,11.0
C01302,17.0
C01304,17.0
C01319,1.0
C01335,0.0
C01337,20.0
C01344,18.0
C01345,19.0
C01346,16.0
C01352,38.0
C01419,7.0
C01432,3.0
C01528,1.0
C01563,2.0
C01573,16.0
C01609,NaN
C01635,NaN
C01636,NaN
C01637,NaN
C01638,NaN
C01639,NaN
C01641,NaN
C01642,NaN
C01643,NaN
C01644,NaN
C01645,NaN
C01646,NaN
C01647,NaN
C01648,NaN
C01649,NaN
C01650,NaN
C01651,NaN
C01652,NaN
C01653,NaN
C01672,3.0
C01832,41.0
C01847,22.0
C01931,25.0
C01944,40.0
C01962,6.0
C01977,37.0
C02047,40.0
C02051,9.0
C02090,25.0
C02097,24.0
C02128,19.0
C02133,6.0
C02137,7.0
C02163,40.0
C02166,26.0
C02188,9.0
C02191,26.0
C02211,17.0
C02222,6.0
C02225,6.0
C02232,41.0
C02282,38.0
C02291,8.0
C02297,4.0
C02320,12.0
C02336,6.0
C02338,5.0
C02342,NaN
C02412,23.0
C02430,39.0
C02431,5.0
C02463,34.0
C02469,5.0
C02476,5.0
C02512,6.0
C02532,8.0
C02553,27.0
C02554,38.0
C02583,8.0
C02593,42.0
C02637,8.0
C02669,6.0
C02702,30.0
C02714,5.0
C02729,NaN
C02730,9.0
C02743,8.0
C02764,32.0
C02839,43.0
C02934,8.0
C02939,38.0
C02954,9.0
C02962,10.0
C02972,8.0
C02984,26.0
C02987,38.0
C02988,33.0
C02989,8.0
C02991,5.0
C02992,28.0
C03024,NaN
C03028,20.0
C03069,38.0
C03082,9.0
C03090,9.0
C03120,8.0
C03125,38.0
C03127,39.0
C03161,NaN
C03170,27.0
C03175,12.0
C03193,11.0
C03194,3.0
C03221,41.0
C03263,24.0
C03344,39.0
C03345,38.0
C03356,9.0
C03363,9.0
C03373,15.0
C03391,34.0
C03402,29.0
C03406,11.0
C03431,19.0
C03460,35.0
C03479,22.0
C03492,13.0
C03506,13.0
C03508,5.0
C03511,32.0
C03512,44.0
C03516,30.0
C03523,6.0
C03541,28.0
C03576,5.0
C03590,8.0
C03633,9.0
C03680,8.0
C03684,11.0
C03687,1.0
C03723,10.0
C03735,10.0
C03740,9.0
C03741,5.0
C03794,22.0
C03798,9.0
C03803,4.0
C03838,13.0
C03862,24.0
C03880,30.0
C03885,28.0
C03912,6.0
C04006,8.0
C04122,7.0
C04144,27.0
C04145,26.0
C04146,23.0
C04157,38.0
C04161,NaN
C04188,10.0
C04225,6.0
C04232,10.0
C04242,16.0
C04253,NaN
C04262,16.0
C04281,7.0
C04302,16.0
C04309,9.0
C04312,22.0
C04327,12.0
C04341,5.0
C04352,15.0
C04376,13.0
C04377,36.0
C04405,38.0
C04421,9.0
C04431,5.0
C04441,16.0
C04442,11.0
C04489,26.0
C04524,10.0
C04556,11.0
C04570,NaN
C04582,11.0
C04590,15.0
C04593,6.0
C04618,6.0
C04619,8.0
C04620,8.0
C04628,14.0
C04633,9.0
C04638,23.0
C04640,14.0
C04646,18.0
C04677,18.0
C04688,9.0
C04691,11.0
C04692,15.0
C04706,6.0
C04734,19.0
C04751,17.0
C04752,12.0
C04778,18.0
C04807,16.0
C04823,22.0
C04832,21.0
C04856,30.0
C04874,13.0
C04884,50.0
C04895,19.0
C04899,31.0
C04911,58.0
C05067,38.0
C05116,38.0
C05125,19.0
C05167,4.0
C05172,3.0
C05196,NaN
C05197,6.0
C05198,12.0
C05199,NaN
C05258,44.0
C05259,44.0
C05260,43.0
C05261,43.0
C05262,42.0
C05263,42.0
C05264,41.0
C05265,41.0
C05266,40.0
C05267,40.0
C05268,39.0
C05269,39.0
C05270,38.0
C05271,38.0
C05272,41.0
C05273,41.0
C05274,40.0
C05275,40.0
C05276,39.0
C05312,6.0
C05335,7.0
C05336,39.0
C05345,10.0
C05359,NaN
C05378,10.0
C05379,6.0
C05382,10.0
C05394,6.0
C05403,8.0
C05526,14.0
C05527,6.0
C05528,7.0
C05551,14.0
C05668,36.0
C05670,3.0
C05684,2.0
C05688,5.0
C05689,6.0
C05691,20.0
C05695,9.0
C05698,6.0
C05699,8.0
C05702,9.0
C05703,0.0
C05711,9.0
C05729,8.0
C05744,5.0
C05746,6.0
C05747,7.0
C05750,7.0
C05753,8.0
C05756,9.0
C05757,10.0
C05759,9.0
C05762,9.0
C05766,32.0
C05768,25.0
C05770,27.0
C05772,33.0
C05773,39.0
C05774,37.0
C05775,14.0
C05778,33.0
C05796,9.0
C05807,9.0
C05809,24.0
C05810,20.0
C05817,10.0
C05819,11.0
C05844,12.0
C05847,11.0
C05848,10.0
C05924,20.0
C05928,26.0
C05929,30.0
C05938,6.0
C05946,6.0
C05947,6.0
C05951,21.0
C05983,20.0
C05993,19.0
C05998,39.0
C06000,38.0
C06001,4.0
C06002,4.0
C06006,6.0
C06010,5.0
C06055,9.0
C06056,5.0
C06060,NaN
C06112,39.0
C06113,25.0
C06114,9.0
C06135,37.0
C06136,43.0
C06196,17.0
C06206,10.0
C06232,2.0
C06329,7.0
C06399,36.0
C06406,37.0
C06407,37.0
C06408,35.0
C06416,37.0
C06423,6.0
C06481,24.0
C06482,24.0
C06503,36.0
C06504,38.0
C06505,33.0
C06506,50.0
C06507,49.0
C06508,53.0
C06509,60.0
C06510,77.0
C06714,41.0
C06715,42.0
C07086,7.0
C07090,5.0
C07091,5.0
C07118,41.0
C07281,9.0
C07282,11.0
C07292,NaN
C07293,NaN
C07649,6.0
C07836,10.0
C07838,10.0
C09332,24.0
C11038,18.0
C11039,21.0
C11472,10.0
C11481,2.0
C11521,27.0
C11536,11.0
C11537,7.0
C11538,37.0
C11539,37.0
C11540,40.0
C11542,39.0
C11543,41.0
C11545,39.0
C11736,12.0
C11823,4.0
C11945,40.0
C11946,41.0
C11947,41.0
C12147,9.0
C12214,10.0
C12215,8.0
C12834,7.0
C12835,7.0
C12838,5.0
C13378,20.0
C13425,17.0
C14144,40.0
C14145,41.0
C14818,1.0
C15489,43.0
C15498,1.0
C15527,31.0
C15599,12.0
C15602,NaN
C15603,NaN
C15667,16.0
C15672,39.0
C15810,6.0
C15811,8.0
C15812,9.0
C15813,23.0
C15814,6.0
C15853,6.0
C15854,12.0
C15972,9.0
C15973,8.0
C15980,38.0
C15996,10.0
C15998,8.0
C16169,45.0
C16173,45.0
C16219,9.0
C16220,9.0
C16237,9.0
C16238,27.0
C16240,0.0
C16241,8.0
C16242,38.0
C16243,38.0
C16244,37.0
C16255,10.0
C16328,46.0
C16329,47.0
C16330,47.0
C16331,46.0
C16332,47.0
C16333,45.0
C16334,46.0
C16335,46.0
C16336,45.0
C16337,44.0
C16338,45.0
C16339,44.0
C16376,50.0
C16389,49.0
C16396,7.0
C16399,6.0
C16466,41.0
C16468,39.0
C16469,39.0
C16470,39.0
C16471,40.0
C16476,7.0
C16477,7.0
C16487,1.0
C16565,5.0
C16617,20.0
C16618,19.0
C16619,18.0
C16634,16.0
C16636,NaN
C16663,NaN
C16664,7.0
C16720,16.0
C16832,8.0
C17010,13.0
C17017,13.0
C17018,9.0
C17023,NaN
C17234,5.0
C17324,36.0
C17401,37.0
C18059,45.0
C18096,10.0
C18237,22.0
C18239,17.0
C18242,7.0
C18243,7.0
C18304,7.0
C18305,8.0
C18309,7.0
C18310,7.0
C18902,2.0
C19078,32.0
C19080,41.0
C19085,59.0
C19692,1.0
C19722,35.0
C19724,40.0
C19787,14.0
C19847,11.0
C19848,33.0
C19852,31.0
C19858,11.0
C19859,11.0
C19878,10.0
C19879,10.0
C19880,10.0
C19882,10.0
C20239,10.0
C20246,14.0
C20247,14.0
C20248,10.0
C20345,8.0
C20372,8.0
C20373,8.0
C20376,8.0
C20377,9.0
C20482,30.0
C20483,33.0
C20518,21.0
C20567,16.0
C20580,38.0
C20627,45.0
C20641,23.0
C20642,30.0
C20648,36.0
C20652,43.0
C20663,12.0
C20679,2.0
C20688,37.0
C20691,39.0
C20751,42.0
C20752,44.0
C20754,43.0
C20772,9.0
C20773,20.0
C20796,36.0
C20847,9.0
C20848,10.0
C20858,9.0
C20864,28.0
C20905,5.0
C20969,6.0
C21031,32.0
C21153,75.0
C21214,8.0
C21215,26.0
C21284,29.0
C21310,22.0
C21466,13.0
C21467,12.0
C21468,11.0
C21652,15.0
C21748,17.0
C21749,20.0
C21750,17.0
C21751,19.0
C21906,52.0
C22157,0.0
C22158,0.0
C22160,7.0
C22395,22.0
C22441,17.0
C22442,19.0
C22443,19.0
C22634,26.0
C22636,60.0
C22639,26.0
C23006,44.0
C23007,43.0
C23013,54.0
C23016,54.0
C23017,48.0
C23021,44.0
C23022,42.0
