cpd,ma
C00559,13.0
C00562,NaN
C00568,7.0
C00576,4.0
C00577,3.0
C00606,7.0
C00613,11.0
C00615,12.0
C00620,9.0
C00627,12.0
C00631,8.0
C00637,8.0
C00641,6.0
C00647,13.0
C00655,18.0
C00662,NaN
C00667,NaN
C00668,10.0
C00671,6.0
C00672,9.0
C00673,9.0
C00677,11.0
C00681,10.0
C00688,23.0
C00692,38.0
C00700,21.0
C00705,18.0
C00718,7.0
C00740,4.0
C00756,5.0
C00772,6.0
C00787,NaN
C00804,3.0
C00818,6.0
C00819,6.0
C00821,34.0
C00826,9.0
C00831,9.0
C00842,24.0
C00857,29.0
C00864,9.0
C00868,33.0
C00882,31.0
C00886,26.0
C00921,16.0
C00935,22.0
C00944,7.0
C00954,9.0
C00957,4.0
C00965,7.0
C00966,6.0
C00979,5.0
C00984,6.0
C00988,7.0
C00993,6.0
C01005,8.0
C01050,29.0
C01081,18.0
C01094,10.0
C01097,10.0
C01101,9.0
C01103,17.0
C01131,10.0
C01134,13.0
C01137,18.0
C01149,6.0
C01157,6.0
C01159,8.0
C01165,5.0
C01171,10.0
C01172,10.0
C01179,9.0
C01181,7.0
C01185,16.0
C01212,33.0
C01228,20.0
C01269,14.0
C01289,43.0
C01300,11.0
C01302,17.0
C01335,0.0
C01345,20.0
C01346,16.0
C01352,41.0
C01412,3.0
C01419,7.0
C01432,3.0
C01450,2.0
C01528,1.0
C01545,5.0
C01563,2.0
C01609,NaN
C01612,2.0
C01613,20.0
C01635,NaN
C01636,NaN
C01637,NaN
C01638,NaN
C01639,NaN
C01642,NaN
C01643,NaN
C01644,NaN
C01645,NaN
C01646,NaN
C01647,NaN
C01648,NaN
C01649,NaN
C01650,NaN
C01651,NaN
C01652,NaN
C01653,NaN
C01672,3.0
C01674,10.0
C01697,5.0
C01762,14.0
C01764,33.0
C01801,5.0
C01845,2.0
C01931,25.0
C01977,37.0
C02047,40.0
C02090,25.0
C02097,24.0
C02128,19.0
C02133,6.0
C02163,40.0
C02170,4.0
C02188,9.0
C02211,17.0
C02218,4.0
C02336,6.0
C02342,NaN
C02356,5.0
C02380,7.0
C02412,23.0
C02430,39.0
C02501,6.0
C02532,8.0
C02553,27.0
C02554,38.0
C02576,5.0
C02583,8.0
C02670,6.0
C02702,30.0
C02729,NaN
C02743,8.0
C02745,NaN
C02764,32.0
C02835,8.0
C02839,43.0
C02869,NaN
C02876,7.0
C02909,6.0
C02929,4.0
C02946,7.0
C02953,13.0
C02962,10.0
C02970,31.0
C02984,26.0
C02988,33.0
C02992,28.0
C03028,20.0
C03089,6.0
C03090,9.0
C03125,38.0
C03127,39.0
C03150,13.0
C03170,27.0
C03175,12.0
C03287,9.0
C03291,9.0
C03294,38.0
C03319,23.0
C03356,9.0
C03373,15.0
C03391,34.0
C03402,29.0
C03446,33.0
C03451,14.0
C03453,6.0
C03461,7.0
C03479,22.0
C03492,13.0
C03506,13.0
C03511,32.0
C03512,44.0
C03523,6.0
C03539,11.0
C03541,30.0
C03617,33.0
C03626,10.0
C03633,9.0
C03684,11.0
C03688,NaN
C03723,10.0
C03733,24.0
C03735,10.0
C03785,10.0
C03794,22.0
C03798,9.0
C03802,11.0
C03838,13.0
C03880,30.0
C03892,12.0
C03899,15.0
C03912,6.0
C04051,8.0
C04079,11.0
C04153,38.0
C04157,38.0
C04160,38.0
C04161,NaN
C04188,10.0
C04232,10.0
C04242,16.0
C04258,34.0
C04261,15.0
C04262,16.0
C04281,7.0
C04302,16.0
C04309,9.0
C04352,15.0
C04376,13.0
C04394,21.0
C04432,38.0
C04454,15.0
C04494,23.0
C04501,13.0
C04534,15.0
C04554,15.0
C04574,31.0
C04631,30.0
C04640,14.0
C04646,18.0
C04677,18.0
C04691,11.0
C04702,49.0
C04732,11.0
C04734,19.0
C04751,17.0
C04807,16.0
C04823,22.0
C04851,68.0
C04856,30.0
C04877,43.0
C04882,49.0
C04895,19.0
C04899,31.0
C05130,7.0
C05167,4.0
C05196,NaN
C05197,6.0
C05198,12.0
C05199,NaN
C05312,6.0
C05335,7.0
C05336,39.0
C05345,10.0
C05378,10.0
C05382,10.0
C05402,7.0
C05404,11.0
C05444,13.0
C05445,15.0
C05512,13.0
C05526,14.0
C05527,6.0
C05528,7.0
C05576,7.0
C05577,7.0
C05634,9.0
C05635,10.0
C05665,3.0
C05684,2.0
C05688,5.0
C05691,20.0
C05703,0.0
C05726,6.0
C05729,8.0
C05841,12.0
C05892,44.0
C05893,74.0
C05894,75.0
C05897,66.0
C05898,77.0
C05922,20.0
C05923,19.0
C05928,26.0
C05929,30.0
C05936,6.0
C05946,6.0
C05947,6.0
C05980,13.0
C05985,2.0
C06002,4.0
C06060,NaN
C06148,19.0
C06156,10.0
C06196,17.0
C06311,9.0
C06441,9.0
C06481,24.0
C06611,3.0
C06612,3.0
C06613,3.0
C06614,4.0
C06615,4.0
C06754,2.0
C06755,3.0
C06899,5.0
C07478,7.0
C07479,7.0
C07490,4.0
C07645,11.0
C07648,8.0
C07649,6.0
C08492,4.0
C09332,24.0
C11039,20.0
C11434,7.0
C11435,21.0
C11436,25.0
C11437,9.0
C11439,13.0
C11440,12.0
C11453,8.0
C11811,9.0
C11838,5.0
C11907,23.0
C11924,6.0
C12214,10.0
C12215,8.0
C13378,20.0
C14089,6.0
C14090,6.0
C14099,6.0
C14899,10.0
C15498,1.0
C15586,13.0
C15587,7.0
C15667,16.0
C15811,8.0
C15812,9.0
C15813,23.0
C15814,6.0
C16186,11.0
C16310,4.0
C16348,3.0
C16396,7.0
C16399,6.0
C16502,8.0
C16551,10.0
C16565,5.0
C16586,10.0
C16587,11.0
C16595,11.0
C16596,11.0
C16614,9.0
C16615,19.0
C16617,21.0
C16618,19.0
C16619,18.0
C16634,16.0
C16636,NaN
C16663,NaN
C16664,NaN
C16675,10.0
C16688,15.0
C16698,15.0
C17023,NaN
C17322,35.0
C17324,36.0
C17556,33.0
C18094,22.0
C18096,10.0
C18902,2.0
C19078,32.0
C19080,41.0
C19085,59.0
C19647,43.0
C19695,40.0
C19696,45.0
C19722,35.0
C19723,39.0
C19769,11.0
C19770,15.0
C19842,21.0
C19967,21.0
C19968,19.0
C20239,10.0
C20390,42.0
C20446,38.0
C20451,35.0
C20463,13.0
C20482,30.0
C20483,33.0
C20565,30.0
C20648,36.0
C20751,42.0
C20752,44.0
C20753,40.0
C20754,43.0
C20755,38.0
C20756,10.0
C20758,12.0
C20796,36.0
C20830,9.0
C20831,13.0
C20858,9.0
C20864,28.0
C20904,4.0
C20905,5.0
C21031,32.0
C21152,21.0
C21440,9.0
C21466,13.0
C21467,12.0
C21468,11.0
C21748,17.0
C21750,17.0
C21751,18.0
C22083,85.0
C22288,4.0
C22395,22.0
C22441,17.0
C22442,18.0
C22459,10.0
