cpd,ma
C00379,14.0
C00385,8.0
C00387,5.0
C00390,11.0
C00399,11.0
C00404,5.0
C00407,6.0
C00415,22.0
C00416,10.0
C00424,3.0
C00430,17.0
C00433,5.0
C00435,6.0
C00437,8.0
C00438,8.0
C00440,21.0
C00441,5.0
C00445,21.0
C00446,10.0
C00447,10.0
C00448,12.0
C00454,10.0
C00455,17.0
C00458,19.0
C00459,19.0
C00460,17.0
C00463,5.0
C00475,13.0
C00490,5.0
C00493,8.0
C00498,24.0
C00506,8.0
C00511,3.0
C00512,39.0
C00522,5.0
C00526,11.0
C00527,39.0
C00531,39.0
C00536,5.0
C00541,60.0
C00555,4.0
C00559,13.0
C00562,NaN
C00568,7.0
C00575,16.0
C00577,3.0
C00582,40.0
C00590,8.0
C00605,38.0
C00606,7.0
C00613,11.0
C00614,10.0
C00615,12.0
C00617,24.0
C00620,9.0
C00624,7.0
C00627,12.0
C00630,37.0
C00631,8.0
C00632,7.0
C00636,10.0
C00637,8.0
C00638,4.0
C00640,39.0
C00655,18.0
C00658,39.0
C00666,6.0
C00668,10.0
C00670,10.0
C00671,6.0
C00672,9.0
C00677,11.0
C00680,6.0
C00681,10.0
C00683,38.0
C00685,5.0
C00688,23.0
C00689,11.0
C00692,38.0
C00693,5.0
C00700,21.0
C00704,0.0
C00705,18.0
C00718,7.0
C00740,4.0
C00787,NaN
C00794,5.0
C00804,3.0
C00818,6.0
C00819,6.0
C00826,9.0
C00831,9.0
C00842,24.0
C00853,59.0
C00857,29.0
C00860,8.0
C00864,9.0
C00868,33.0
C00876,35.0
C00877,37.0
C00881,13.0
C00882,31.0
C00886,26.0
C00894,37.0
C00900,5.0
C00911,5.0
C00921,16.0
C00923,NaN
C00924,NaN
C00931,10.0
C00942,17.0
C00944,7.0
C00954,9.0
C00957,4.0
C00966,6.0
C00979,5.0
C00993,6.0
C01005,8.0
C01024,31.0
C01037,7.0
C01043,7.0
C01050,29.0
C01051,28.0
C01063,40.0
C01079,23.0
C01080,33.0
C01081,18.0
C01083,7.0
C01086,38.0
C01087,5.0
C01092,7.0
C01094,10.0
C01097,10.0
C01099,10.0
C01100,12.0
C01102,9.0
C01103,17.0
C01112,8.0
C01122,38.0
C01134,13.0
C01137,18.0
C01142,6.0
C01144,37.0
C01149,6.0
C01157,6.0
C01165,5.0
C01172,10.0
C01177,8.0
C01179,9.0
C01181,7.0
C01185,16.0
C01187,8.0
C01209,5.0
C01212,33.0
C01213,39.0
C01217,35.0
C01228,20.0
C01229,17.0
C01230,22.0
C01233,8.0
C01240,9.0
C01250,7.0
C01260,31.0
C01267,13.0
C01268,16.0
C01269,14.0
C01271,6.0
C01279,7.0
C01281,13.0
C01299,31.0
C01300,11.0
C01302,17.0
C01304,17.0
C01335,0.0
C01344,18.0
C01345,19.0
C01346,16.0
C01352,38.0
C01367,17.0
C01368,15.0
C01419,7.0
C01432,3.0
C01507,5.0
C01528,1.0
C01563,2.0
C01635,NaN
C01636,NaN
C01638,NaN
C01639,NaN
C01640,NaN
C01641,NaN
C01642,NaN
C01643,NaN
C01644,NaN
C01645,NaN
C01646,NaN
C01647,NaN
C01648,NaN
C01649,NaN
C01650,NaN
C01651,NaN
C01652,NaN
C01653,NaN
C01672,3.0
C01762,14.0
C01764,33.0
C01832,41.0
C01847,22.0
C01909,9.0
C01929,8.0
C01931,25.0
C01944,40.0
C01977,37.0
C01978,42.0
C01997,10.0
C02047,40.0
C02097,24.0
C02128,19.0
C02133,6.0
C02163,40.0
C02170,4.0
C02188,9.0
C02191,26.0
C02211,17.0
C02214,5.0
C02226,5.0
C02232,41.0
C02247,39.0
C02282,38.0
C02325,8.0
C02331,37.0
C02342,NaN
C02353,17.0
C02354,17.0
C02355,15.0
C02356,5.0
C02380,7.0
C02411,40.0
C02412,23.0
C02415,9.0
C02430,39.0
C02463,34.0
C02469,5.0
C02504,6.0
C02505,7.0
C02508,9.0
C02520,9.0
C02532,8.0
C02553,27.0
C02554,38.0
C02565,5.0
C02576,5.0
C02583,8.0
C02593,42.0
C02612,5.0
C02630,5.0
C02631,7.0
C02637,8.0
C02646,6.0
C02670,6.0
C02702,30.0
C02713,11.0
C02737,13.0
C02739,26.0
C02741,23.0
C02743,8.0
C02745,NaN
C02764,32.0
C02835,8.0
C02839,43.0
C02843,37.0
C02869,NaN
C02929,4.0
C02939,38.0
C02946,7.0
C02962,10.0
C02984,26.0
C02987,38.0
C02988,33.0
C02992,28.0
C02999,12.0
C03005,8.0
C03023,10.0
C03024,NaN
C03028,20.0
C03058,40.0
C03069,38.0
C03082,9.0
C03090,9.0
C03114,8.0
C03120,8.0
C03125,38.0
C03127,39.0
C03129,5.0
C03150,13.0
C03161,NaN
C03175,12.0
C03194,3.0
C03221,41.0
C03232,8.0
C03263,24.0
C03287,9.0
C03294,38.0
C03306,10.0
C03319,23.0
C03344,39.0
C03345,38.0
C03356,9.0
C03372,10.0
C03373,15.0
C03402,29.0
C03406,11.0
C03419,9.0
C03446,33.0
C03451,14.0
C03460,35.0
C03461,7.0
C03479,22.0
C03492,13.0
C03506,13.0
C03508,5.0
C03511,32.0
C03512,44.0
C03523,6.0
C03541,28.0
C03546,8.0
C03576,5.0
C03617,33.0
C03633,9.0
C03684,11.0
C03715,8.0
C03722,8.0
C03741,5.0
C03785,10.0
C03794,22.0
C03798,9.0
C03800,9.0
C03802,11.0
C03803,4.0
C03838,13.0
C03880,30.0
C03885,28.0
C03892,12.0
C03895,11.0
C03899,15.0
C03912,6.0
C03939,3.0
C03972,7.0
C04006,8.0
C04039,5.0
C04053,7.0
C04079,5.0
C04088,8.0
C04121,26.0
C04122,7.0
C04133,11.0
C04142,11.0
C04144,27.0
C04145,26.0
C04146,23.0
C04153,38.0
C04157,38.0
C04160,38.0
C04161,NaN
C04181,6.0
C04188,10.0
C04236,6.0
C04242,16.0
C04246,5.0
C04250,34.0
C04253,NaN
C04258,34.0
C04261,15.0
C04272,5.0
C04281,7.0
C04302,16.0
C04309,9.0
C04311,11.0
C04312,22.0
C04327,12.0
C04332,15.0
C04340,18.0
C04341,5.0
C04352,15.0
C04376,13.0
C04377,36.0
C04405,38.0
C04411,6.0
C04419,19.0
C04421,9.0
C04425,20.0
C04432,38.0
C04454,15.0
C04462,10.0
C04471,7.0
C04478,12.0
C04489,26.0
C04494,23.0
C04501,13.0
C04545,38.0
C04554,14.0
C04556,11.0
C04570,NaN
C04574,32.0
C04582,11.0
C04618,6.0
C04619,8.0
C04620,8.0
C04628,14.0
C04631,30.0
C04633,9.0
C04640,14.0
C04646,18.0
C04652,38.0
C04666,12.0
C04677,18.0
C04681,18.0
C04688,9.0
C04702,49.0
C04732,11.0
C04734,19.0
C04735,9.0
C04738,37.0
C04751,17.0
C04752,12.0
C04778,18.0
C04807,16.0
C04823,22.0
C04824,29.0
C04832,21.0
C04851,67.0
C04856,30.0
C04877,43.0
C04882,49.0
C04895,19.0
C04896,24.0
C04899,31.0
C04916,24.0
C04919,47.0
C04932,49.0
C05067,38.0
C05116,38.0
C05125,19.0
C05130,7.0
C05167,4.0
C05172,3.0
C05196,NaN
C05197,6.0
C05198,12.0
C05199,NaN
C05223,8.0
C05250,13.0
C05258,44.0
C05259,44.0
C05260,43.0
C05261,43.0
C05262,42.0
C05263,42.0
C05264,41.0
C05265,41.0
C05266,40.0
C05267,40.0
C05268,39.0
C05269,39.0
C05270,38.0
C05271,38.0
C05272,41.0
C05273,41.0
C05274,40.0
C05275,40.0
C05276,39.0
C05312,6.0
C05326,27.0
C05335,7.0
C05336,39.0
C05345,10.0
C05359,NaN
C05360,0.0
C05378,10.0
C05379,6.0
C05382,10.0
C05445,15.0
C05512,13.0
C05526,14.0
C05527,6.0
C05528,7.0
C05634,9.0
C05635,10.0
C05640,13.0
C05665,3.0
C05668,36.0
C05684,2.0
C05686,20.0
C05688,5.0
C05691,20.0
C05696,22.0
C05697,2.0
C05698,6.0
C05703,0.0
C05726,6.0
C05729,8.0
C05744,5.0
C05745,5.0
C05746,6.0
C05747,7.0
C05748,7.0
C05749,6.0
C05750,7.0
C05751,8.0
C05752,7.0
C05753,8.0
C05754,9.0
C05755,7.0
C05756,9.0
C05757,10.0
C05758,9.0
C05759,9.0
C05760,10.0
C05761,8.0
C05762,9.0
C05763,10.0
C05764,8.0
C05766,32.0
C05768,25.0
C05770,27.0
C05772,33.0
C05773,39.0
C05774,37.0
C05775,14.0
C05778,33.0
C05807,9.0
C05809,24.0
C05810,20.0
C05819,11.0
C05822,17.0
C05824,9.0
C05840,5.0
C05841,12.0
C05847,11.0
C05848,10.0
C05892,44.0
C05893,73.0
C05897,75.0
C05898,77.0
C05921,31.0
C05922,20.0
C05923,19.0
C05928,26.0
C05929,30.0
C05936,6.0
C05946,6.0
C05947,6.0
C05980,13.0
C05985,2.0
C05998,39.0
C06000,38.0
C06002,4.0
C06006,6.0
C06007,5.0
C06010,5.0
C06022,33.0
C06024,59.0
C06025,70.0
C06032,5.0
C06055,9.0
C06056,5.0
C06112,39.0
C06113,25.0
C06148,19.0
C06156,10.0
C06193,18.0
C06194,18.0
C06196,17.0
C06206,10.0
C06232,2.0
C06249,9.0
C06250,16.0
C06259,NaN
C06260,NaN
C06319,37.0
C06397,28.0
C06398,28.0
C06399,36.0
C06407,37.0
C06408,35.0
C06416,37.0
C06481,24.0
C06482,24.0
C06503,36.0
C06504,38.0
C06505,33.0
C06506,50.0
C06507,49.0
C06508,53.0
C06509,60.0
C06510,77.0
C06613,3.0
C06614,4.0
C06615,4.0
C06697,2.0
C06714,41.0
C06715,42.0
C06754,2.0
C06755,3.0
C07054,8.0
C07086,7.0
C07118,41.0
C07335,10.0
C07648,8.0
C07649,6.0
C07836,10.0
C07838,10.0
C09332,24.0
C11038,18.0
C11039,21.0
C11062,38.0
C11215,3.0
C11434,7.0
C11435,22.0
C11436,25.0
C11437,9.0
C11439,13.0
C11440,12.0
C11453,8.0
C11472,10.0
C11475,34.0
C11537,7.0
C11538,37.0
C11540,40.0
C11542,39.0
C11543,41.0
C11545,39.0
C11638,8.0
C11811,9.0
C11826,122.0
C11827,129.0
C11907,24.0
C11924,6.0
C11945,40.0
C11946,41.0
C11947,41.0
C12092,41.0
C12147,9.0
C12205,8.0
C12214,10.0
C12215,8.0
C13378,20.0
C13425,17.0
C14144,40.0
C14145,41.0
C14463,6.0
C14818,1.0
C14819,1.0
C15489,43.0
C15498,1.0
C15527,31.0
C15532,10.0
C15541,17.0
C15556,8.0
C15585,NaN
C15586,13.0
C15587,7.0
C15602,NaN
C15603,NaN
C15653,11.0
C15667,16.0
C15804,NaN
C15805,NaN
C15806,16.0
C15807,3.0
C15810,6.0
C15811,8.0
C15812,9.0
C15813,23.0
C15814,6.0
C15972,9.0
C15980,38.0
C15996,10.0
C15999,8.0
C16169,45.0
C16173,45.0
C16219,9.0
C16220,9.0
C16221,10.0
C16240,0.0
C16242,38.0
C16243,38.0
C16244,37.0
C16328,46.0
C16329,47.0
C16330,47.0
C16331,46.0
C16332,47.0
C16333,45.0
C16334,46.0
C16335,46.0
C16336,45.0
C16337,44.0
C16338,45.0
C16339,44.0
C16348,3.0
C16376,50.0
C16389,49.0
C16396,7.0
C16399,6.0
C16463,33.0
C16466,41.0
C16468,39.0
C16469,39.0
C16470,39.0
C16471,40.0
C16502,8.0
C16565,5.0
C16614,9.0
C16615,19.0
C16617,20.0
C16618,19.0
C16619,18.0
C16634,16.0
C16636,NaN
C16675,12.0
C16848,9.0
C16849,7.0
C16850,8.0
C16999,20.0
C17010,13.0
C17017,13.0
C17018,9.0
C17023,NaN
C17322,35.0
C17324,36.0
C17401,37.0
C17556,32.0
C18026,39.0
C18091,3.0
C18096,10.0
C18237,22.0
C18239,17.0
C18902,2.0
C19078,32.0
C19080,41.0
C19085,59.0
C19647,43.0
C19673,6.0
C19722,35.0
C19723,39.0
C19724,40.0
C19794,25.0
C19799,11.0
C19845,7.0
C19847,11.0
C19848,33.0
C19858,11.0
C19859,11.0
C19871,38.0
C19875,77.0
C19876,82.0
C19967,21.0
C19968,19.0
C19975,40.0
C20062,41.0
C20238,40.0
C20239,10.0
C20246,14.0
C20247,14.0
C20248,10.0
C20258,8.0
C20357,27.0
C20359,27.0
C20372,8.0
C20373,8.0
C20374,8.0
C20375,7.0
C20376,8.0
C20377,9.0
C20378,10.0
C20395,27.0
C20418,12.0
C20419,32.0
C20424,8.0
C20446,38.0
C20451,35.0
C20463,13.0
C20482,30.0
C20483,33.0
C20559,13.0
C20562,24.0
C20565,30.0
C20641,23.0
C20648,36.0
C20658,26.0
C20675,39.0
C20676,38.0
C20743,10.0
C20751,42.0
C20752,44.0
C20753,40.0
C20754,43.0
C20755,38.0
C20756,10.0
C20758,12.0
C20772,9.0
C20773,20.0
C20784,27.0
C20796,36.0
C20858,9.0
C20864,28.0
C20969,6.0
C21009,6.0
C21010,7.0
C21031,32.0
C21153,75.0
C21214,8.0
C21215,26.0
C21284,29.0
C21310,22.0
C21452,44.0
C21453,9.0
C21466,13.0
C21467,12.0
C21468,11.0
C21652,15.0
C21748,17.0
C21749,20.0
C21750,17.0
C21751,19.0
C21754,6.0
C21906,52.0
C22131,26.0
C22337,9.0
C22395,22.0
C22409,27.0
C22410,33.0
C22418,30.0
C22441,17.0
C22442,19.0
C22443,19.0
C22458,9.0
C22690,34.0
C22712,8.0
C22713,8.0
C23006,44.0
C23007,43.0
C23013,54.0
C23016,54.0
C23017,48.0
C23021,44.0
C23022,42.0
