cpd,ma
C00362,18.0
C00363,17.0
C00364,16.0
C00365,15.0
C00369,9.0
C00378,13.0
C00385,8.0
C00387,5.0
C00389,11.0
C00390,11.0
C00399,11.0
C00404,5.0
C00407,6.0
C00412,43.0
C00415,22.0
C00416,10.0
C00417,6.0
C00418,5.0
C00430,17.0
C00436,6.0
C00437,8.0
C00438,8.0
C00440,21.0
C00441,5.0
C00445,21.0
C00446,10.0
C00447,10.0
C00448,12.0
C00454,10.0
C00455,17.0
C00458,19.0
C00459,19.0
C00460,17.0
C00462,1.0
C00463,5.0
C00469,1.0
C00475,13.0
C00490,5.0
C00493,8.0
C00498,24.0
C00501,23.0
C00506,8.0
C00510,42.0
C00522,5.0
C00526,11.0
C00530,5.0
C00531,39.0
C00533,0.0
C00536,5.0
C00541,60.0
C00543,1.0
C00544,7.0
C00548,7.0
C00559,13.0
C00562,NaN
C00568,7.0
C00575,16.0
C00577,3.0
C00579,7.0
C00585,13.0
C00593,5.0
C00605,38.0
C00606,7.0
C00613,11.0
C00614,10.0
C00615,12.0
C00617,24.0
C00620,9.0
C00624,7.0
C00627,12.0
C00631,8.0
C00636,10.0
C00638,4.0
C00655,18.0
C00666,6.0
C00668,10.0
C00670,10.0
C00671,6.0
C00672,9.0
C00677,11.0
C00680,6.0
C00681,10.0
C00685,5.0
C00688,23.0
C00692,38.0
C00693,5.0
C00700,21.0
C00705,18.0
C00708,1.0
C00712,7.0
C00718,7.0
C00726,1.0
C00740,4.0
C00751,8.0
C00772,6.0
C00787,NaN
C00797,1.0
C00800,6.0
C00819,6.0
C00821,34.0
C00826,9.0
C00831,9.0
C00842,24.0
C00853,59.0
C00857,29.0
C00860,8.0
C00864,9.0
C00868,33.0
C00881,13.0
C00882,31.0
C00886,26.0
C00900,5.0
C00911,5.0
C00921,16.0
C00931,10.0
C00942,17.0
C00944,7.0
C00957,4.0
C00966,6.0
C00974,11.0
C00979,5.0
C00986,2.0
C00988,7.0
C00993,6.0
C00997,NaN
C01000,NaN
C01005,8.0
C01024,31.0
C01036,7.0
C01037,7.0
C01046,6.0
C01050,29.0
C01051,28.0
C01063,40.0
C01079,23.0
C01081,18.0
C01087,5.0
C01092,7.0
C01094,10.0
C01097,10.0
C01100,12.0
C01102,9.0
C01103,17.0
C01112,8.0
C01117,9.0
C01127,6.0
C01132,9.0
C01134,13.0
C01137,18.0
C01142,6.0
C01151,9.0
C01157,6.0
C01159,8.0
C01163,6.0
C01165,5.0
C01167,17.0
C01171,10.0
C01172,10.0
C01177,8.0
C01179,9.0
C01185,16.0
C01187,8.0
C01209,5.0
C01212,33.0
C01217,35.0
C01219,24.0
C01228,20.0
C01230,22.0
C01233,8.0
C01242,10.0
C01250,7.0
C01260,31.0
C01267,13.0
C01268,16.0
C01269,14.0
C01271,6.0
C01279,7.0
C01281,13.0
C01289,43.0
C01290,27.0
C01299,31.0
C01300,11.0
C01302,17.0
C01304,17.0
C01322,0.0
C01326,0.0
C01327,1.0
C01330,1.0
C01335,0.0
C01344,18.0
C01345,19.0
C01346,16.0
C01352,38.0
C01353,2.0
C01367,17.0
C01368,15.0
C01378,11.0
C01419,7.0
C01424,8.0
C01432,3.0
C01528,1.0
C01530,7.0
C01563,2.0
C01595,9.0
C01609,NaN
C01617,12.0
C01635,NaN
C01636,NaN
C01637,NaN
C01638,NaN
C01639,NaN
C01640,NaN
C01641,NaN
C01642,NaN
C01643,NaN
C01644,NaN
C01645,NaN
C01646,NaN
C01647,NaN
C01648,NaN
C01649,NaN
C01650,NaN
C01651,NaN
C01652,NaN
C01653,NaN
C01664,0.0
C01672,3.0
C01674,10.0
C01755,1.0
C01762,14.0
C01764,33.0
C01847,22.0
C01879,6.0
C01909,9.0
C01929,8.0
C01931,25.0
C01935,30.0
C01977,37.0
C01978,42.0
C02041,44.0
C02047,40.0
C02050,45.0
C02051,9.0
C02061,7.0
C02084,5.0
C02090,25.0
C02097,24.0
C02128,19.0
C02133,6.0
C02163,40.0
C02166,26.0
C02188,9.0
C02191,26.0
C02211,17.0
C02226,5.0
C02249,45.0
C02282,38.0
C02320,12.0
C02342,NaN
C02356,5.0
C02412,23.0
C02430,39.0
C02463,34.0
C02469,5.0
C02504,6.0
C02508,9.0
C02512,6.0
C02520,9.0
C02532,8.0
C02553,27.0
C02554,38.0
C02583,8.0
C02591,13.0
C02612,5.0
C02630,5.0
C02631,7.0
C02637,8.0
C02702,30.0
C02709,8.0
C02713,11.0
C02720,5.0
C02729,NaN
C02737,13.0
C02739,26.0
C02741,23.0
C02743,8.0
C02745,NaN
C02764,32.0
C02798,7.0
C02839,43.0
C02843,37.0
C02869,NaN
C02906,12.0
C02929,4.0
C02953,13.0
C02962,10.0
C02970,32.0
C02972,8.0
C02984,26.0
C02987,38.0
C02988,33.0
C02992,28.0
C02999,12.0
C03023,10.0
C03024,NaN
C03025,NaN
C03028,20.0
C03035,44.0
C03082,9.0
C03089,6.0
C03090,9.0
C03103,NaN
C03114,8.0
C03125,38.0
C03127,39.0
C03150,13.0
C03161,NaN
C03162,NaN
C03167,5.0
C03170,27.0
C03175,12.0
C03187,21.0
C03193,11.0
C03194,3.0
C03232,8.0
C03242,10.0
C03263,24.0
C03272,42.0
C03283,5.0
C03287,9.0
C03294,38.0
C03306,10.0
C03319,23.0
C03344,39.0
C03356,9.0
C03363,9.0
C03373,15.0
C03391,34.0
C03402,29.0
C03405,31.0
C03406,11.0
C03428,20.0
C03446,33.0
C03451,14.0
C03479,22.0
C03492,13.0
C03506,13.0
C03508,5.0
C03511,32.0
C03512,44.0
C03523,6.0
C03539,11.0
C03541,28.0
C03546,8.0
C03557,5.0
C03589,6.0
C03595,46.0
C03617,33.0
C03626,10.0
C03633,9.0
C03636,8.0
C03648,10.0
C03671,7.0
C03684,11.0
C03688,NaN
C03722,8.0
C03723,10.0
C03735,10.0
C03740,9.0
C03741,5.0
C03785,10.0
C03794,22.0
C03798,9.0
C03800,9.0
C03838,13.0
C03880,30.0
C03885,28.0
C03895,11.0
C03899,15.0
C03912,6.0
C03939,3.0
C03972,7.0
C04006,8.0
C04039,5.0
C04051,8.0
C04079,5.0
C04088,8.0
C04121,26.0
C04122,7.0
C04132,12.0
C04133,11.0
C04142,11.0
C04144,27.0
C04145,26.0
C04146,23.0
C04153,38.0
C04157,38.0
C04160,38.0
C04161,NaN
C04181,6.0
C04188,10.0
C04225,6.0
C04230,13.0
C04232,10.0
C04233,13.0
C04236,6.0
C04242,16.0
C04246,5.0
C04250,34.0
C04258,34.0
C04261,15.0
C04262,16.0
C04272,5.0
C04281,7.0
C04294,8.0
C04297,24.0
C04302,16.0
C04309,9.0
C04311,11.0
C04312,22.0
C04322,6.0
C04327,12.0
C04332,15.0
C04352,15.0
C04376,13.0
C04377,36.0
C04411,6.0
C04419,19.0
C04421,9.0
C04425,20.0
C04432,38.0
C04438,11.0
C04442,11.0
C04454,15.0
C04462,10.0
C04478,12.0
C04489,26.0
C04494,23.0
C04501,13.0
C04524,10.0
C04556,11.0
C04573,27.0
C04574,32.0
C04582,11.0
C04593,6.0
C04618,6.0
C04619,8.0
C04620,8.0
C04631,30.0
C04633,9.0
C04640,14.0
C04646,18.0
C04652,38.0
C04666,12.0
C04677,18.0
C04681,18.0
C04688,9.0
C04691,11.0
C04702,49.0
C04730,41.0
C04732,11.0
C04734,19.0
C04735,9.0
C04737,31.0
C04738,37.0
C04751,17.0
C04752,12.0
C04778,18.0
C04807,16.0
C04823,22.0
C04824,29.0
C04851,67.0
C04856,30.0
C04877,43.0
C04882,49.0
C04884,50.0
C04895,19.0
C04896,24.0
C04899,31.0
C04916,24.0
C04919,47.0
C04932,49.0
C05125,19.0
C05167,4.0
C05196,NaN
C05197,6.0
C05198,12.0
C05199,NaN
C05223,8.0
C05250,13.0
C05269,39.0
C05312,6.0
C05326,27.0
C05335,7.0
C05336,39.0
C05345,10.0
C05357,NaN
C05358,NaN
C05359,NaN
C05378,10.0
C05379,6.0
C05382,10.0
C05512,13.0
C05519,5.0
C05526,14.0
C05527,6.0
C05528,7.0
C05670,3.0
C05684,2.0
C05686,20.0
C05688,5.0
C05689,6.0
C05691,20.0
C05695,9.0
C05696,22.0
C05697,2.0
C05698,6.0
C05703,0.0
C05711,9.0
C05726,6.0
C05729,8.0
C05744,5.0
C05745,5.0
C05746,6.0
C05747,7.0
C05748,7.0
C05749,6.0
C05750,7.0
C05751,8.0
C05752,7.0
C05753,8.0
C05754,9.0
C05755,7.0
C05756,9.0
C05757,10.0
C05758,9.0
C05759,9.0
C05760,10.0
C05761,8.0
C05762,9.0
C05763,10.0
C05764,8.0
C05766,32.0
C05768,25.0
C05770,27.0
C05773,39.0
C05774,37.0
C05775,14.0
C05778,33.0
C05807,9.0
C05809,24.0
C05810,20.0
C05819,11.0
C05822,17.0
C05824,9.0
C05840,5.0
C05841,12.0
C05844,12.0
C05847,11.0
C05848,10.0
C05852,7.0
C05892,44.0
C05893,73.0
C05897,75.0
C05898,77.0
C05906,11.0
C05909,11.0
C05921,31.0
C05922,20.0
C05923,19.0
C05924,20.0
C05928,26.0
C05929,30.0
C05931,8.0
C05946,6.0
C05947,6.0
C05951,21.0
C05973,11.0
C05983,20.0
C05993,19.0
C06006,6.0
C06007,5.0
C06010,5.0
C06022,33.0
C06024,59.0
C06025,70.0
C06032,5.0
C06055,9.0
C06056,5.0
C06060,NaN
C06102,5.0
C06103,5.0
C06112,39.0
C06113,25.0
C06114,9.0
C06135,37.0
C06148,19.0
C06156,10.0
C06193,18.0
C06196,17.0
C06206,10.0
C06231,7.0
C06232,2.0
C06249,9.0
C06250,16.0
C06251,76.0
C06309,15.0
C06310,14.0
C06313,13.0
C06397,28.0
C06398,28.0
C06399,36.0
C06425,8.0
C06426,9.0
C06427,9.0
C06428,9.0
C06429,9.0
C06442,7.0
C06451,5.0
C06481,24.0
C06503,36.0
C06504,38.0
C06505,33.0
C06506,50.0
C06507,49.0
C06508,53.0
C06509,60.0
C06510,77.0
C06697,2.0
C06790,3.0
C07281,9.0
C07282,11.0
C07292,NaN
C07293,NaN
C07295,2.0
C07335,10.0
C07645,11.0
C07649,6.0
C07836,10.0
C07838,10.0
C08249,14.0
C09332,24.0
C09736,11.0
C09751,11.0
C10385,28.0
C10906,5.0
C11038,18.0
C11039,21.0
C11088,2.0
C11215,3.0
C11278,30.0
C11355,11.0
C11434,7.0
C11435,22.0
C11436,25.0
C11437,9.0
C11439,13.0
C11440,12.0
C11453,8.0
C11472,10.0
C11475,34.0
C11537,7.0
C11583,21.0
C11638,8.0
C11735,4.0
C11811,9.0
C11826,122.0
C11827,129.0
C11907,24.0
C12147,9.0
C12214,10.0
C12215,8.0
C13378,20.0
C13425,17.0
C13636,7.0
C13645,1.0
C14463,6.0
C14786,7.0
C14787,7.0
C14791,20.0
C14792,20.0
C14793,20.0
C14800,10.0
C14802,10.0
C14803,23.0
C14804,22.0
C14805,22.0
C14806,22.0
C14818,1.0
C14819,1.0
C14839,6.0
C14840,6.0
C14847,18.0
C14848,18.0
C14851,11.0
C14852,10.0
C14855,26.0
C14856,25.0
C14857,4.0
C14858,3.0
C14859,3.0
C14861,15.0
C14863,20.0
C14864,14.0
C14865,14.0
C14868,15.0
C14870,2.0
C14871,13.0
C14874,14.0
C15498,1.0
C15522,12.0
C15527,31.0
C15541,17.0
C15556,8.0
C15583,7.0
C15584,4.0
C15585,NaN
C15586,13.0
C15587,7.0
C15602,NaN
C15603,NaN
C15653,11.0
C15667,16.0
C15809,3.0
C15810,6.0
C15811,8.0
C15812,9.0
C15813,23.0
C15814,6.0
C15853,6.0
C15854,12.0
C15972,9.0
C15973,8.0
C15996,10.0
C15999,8.0
C16154,24.0
C16156,39.0
C16162,43.0
C16165,43.0
C16169,45.0
C16219,9.0
C16220,9.0
C16221,10.0
C16236,7.0
C16237,9.0
C16239,8.0
C16240,0.0
C16396,7.0
C16399,6.0
C16415,9.0
C16432,7.0
C16463,33.0
C16565,5.0
C16617,20.0
C16618,19.0
C16619,18.0
C16634,16.0
C16636,NaN
C16663,NaN
C16664,7.0
C16675,12.0
C16684,NaN
C16685,NaN
C16693,26.0
C16695,27.0
C16738,3.0
C16832,8.0
C16999,20.0
C17010,13.0
C17017,13.0
C17023,NaN
C17322,35.0
C17324,36.0
C17509,39.0
C17510,37.0
C17556,32.0
C17558,23.0
C18046,18.0
C18047,20.0
C18060,13.0
C18096,10.0
C18237,22.0
C18239,17.0
C18448,0.0
C18802,43.0
C18902,2.0
C19078,32.0
C19080,41.0
C19085,59.0
C19586,16.0
C19609,1.0
C19647,43.0
C19673,6.0
C19722,35.0
C19723,39.0
C19724,40.0
C19787,14.0
C19794,25.0
C19799,11.0
C19823,26.0
C19830,8.0
C19831,7.0
C19845,7.0
C19846,8.0
C19847,11.0
C19848,33.0
C19858,11.0
C19859,11.0
C19875,77.0
C19876,82.0
C19878,10.0
C19879,10.0
C19882,10.0
C19967,21.0
C19968,19.0
C19971,26.0
C19972,8.0
C20239,10.0
C20246,14.0
C20247,14.0
C20248,10.0
C20258,8.0
C20267,6.0
C20300,2.0
C20357,27.0
C20372,8.0
C20373,8.0
C20374,8.0
C20375,7.0
C20376,8.0
C20377,9.0
C20378,10.0
C20390,42.0
C20418,12.0
C20419,32.0
C20424,8.0
C20440,9.0
C20446,38.0
C20463,13.0
C20482,30.0
C20483,33.0
C20485,6.0
C20641,23.0
C20648,36.0
C20658,26.0
C20683,5.0
C20729,10.0
C20751,42.0
C20752,44.0
C20753,40.0
C20754,43.0
C20755,38.0
C20756,10.0
C20758,12.0
C20768,25.0
C20769,26.0
C20772,9.0
C20773,20.0
C20796,36.0
C20858,9.0
C20864,28.0
C20904,4.0
C20905,5.0
C20925,10.0
C20957,8.0
C20958,8.0
C20969,6.0
C21027,15.0
C21031,32.0
C21153,75.0
C21158,9.0
C21177,6.0
C21178,14.0
C21179,7.0
C21214,8.0
C21215,26.0
C21284,29.0
C21310,22.0
C21417,10.0
C21418,9.0
C21437,9.0
C21440,9.0
C21455,14.0
C21456,11.0
C21457,14.0
C21458,10.0
C21466,13.0
C21467,12.0
C21468,11.0
C21645,5.0
C21651,5.0
C21652,15.0
C21657,5.0
C21748,17.0
C21749,20.0
C21750,17.0
C21751,19.0
C21758,38.0
C21767,17.0
C21769,22.0
C21851,16.0
C21861,7.0
C21877,32.0
C21878,18.0
C21879,35.0
C21880,25.0
C21881,24.0
C22029,10.0
C22131,26.0
C22150,NaN
C22151,NaN
C22154,NaN
C22155,NaN
C22157,0.0
C22158,0.0
C22159,7.0
C22160,7.0
C22216,20.0
C22288,4.0
C22395,22.0
C22409,27.0
C22410,33.0
C22417,2.0
C22418,30.0
C22431,35.0
C22438,8.0
C22441,17.0
C22442,19.0
C22443,19.0
C22458,9.0
C22467,39.0
C22504,2.0
C22529,20.0
C22611,7.0
