cpd,ma
C00458,19.0
C00459,19.0
C00460,17.0
C00463,5.0
C00469,1.0
C00473,10.0
C00475,13.0
C00490,5.0
C00493,8.0
C00506,8.0
C00522,5.0
C00526,11.0
C00531,39.0
C00533,0.0
C00536,5.0
C00541,61.0
C00546,2.0
C00562,NaN
C00566,42.0
C00568,7.0
C00575,16.0
C00576,4.0
C00577,3.0
C00606,7.0
C00615,12.0
C00620,9.0
C00621,18.0
C00623,7.0
C00631,8.0
C00636,10.0
C00638,4.0
C00640,39.0
C00655,18.0
C00658,39.0
C00662,NaN
C00667,NaN
C00668,10.0
C00671,6.0
C00677,11.0
C00683,40.0
C00685,5.0
C00688,23.0
C00700,21.0
C00704,0.0
C00705,18.0
C00740,4.0
C00748,37.0
C00756,5.0
C00772,6.0
C00787,NaN
C00791,6.0
C00794,5.0
C00819,6.0
C00821,34.0
C00826,9.0
C00842,24.0
C00853,60.0
C00856,32.0
C00857,29.0
C00860,8.0
C00876,35.0
C00877,37.0
C00881,13.0
C00882,31.0
C00886,26.0
C00894,37.0
C00900,5.0
C00921,16.0
C00931,10.0
C00942,17.0
C00944,7.0
C00956,6.0
C00957,4.0
C00966,6.0
C00979,5.0
C00986,2.0
C00988,7.0
C00989,4.0
C00993,6.0
C00997,NaN
C01000,NaN
C01005,8.0
C01024,31.0
C01037,7.0
C01051,29.0
C01080,34.0
C01081,18.0
C01086,38.0
C01087,5.0
C01092,7.0
C01094,10.0
C01100,12.0
C01102,9.0
C01103,17.0
C01107,9.0
C01122,38.0
C01134,13.0
C01144,38.0
C01159,8.0
C01171,10.0
C01172,10.0
C01177,8.0
C01179,9.0
C01185,16.0
C01188,4.0
C01213,39.0
C01217,38.0
C01222,25.0
C01260,30.0
C01261,33.0
C01267,13.0
C01269,14.0
C01271,6.0
C01279,7.0
C01300,11.0
C01302,17.0
C01304,17.0
C01327,1.0
C01330,1.0
C01335,0.0
C01344,19.0
C01345,20.0
C01346,16.0
C01419,7.0
C01438,1.0
C01450,2.0
C01507,5.0
C01528,1.0
C01545,5.0
C01563,2.0
C01573,16.0
C01609,NaN
C01612,2.0
C01635,NaN
C01636,NaN
C01637,NaN
C01638,NaN
C01639,NaN
C01641,NaN
C01642,NaN
C01643,NaN
C01644,NaN
C01645,NaN
C01646,NaN
C01647,NaN
C01648,NaN
C01649,NaN
C01650,NaN
C01651,NaN
C01652,NaN
C01653,NaN
C01755,1.0
C01847,22.0
C01909,9.0
C01918,20.0
C01929,8.0
C01931,25.0
C01977,37.0
C01997,10.0
C02047,40.0
C02090,25.0
C02097,24.0
C02128,19.0
C02133,6.0
C02163,40.0
C02166,27.0
C02188,9.0
C02211,17.0
C02225,6.0
C02226,5.0
C02232,41.0
C02282,38.0
C02320,12.0
C02331,37.0
C02336,6.0
C02356,5.0
C02412,23.0
C02415,9.0
C02430,39.0
C02463,34.0
C02469,32.0
C02501,6.0
C02504,6.0
C02512,6.0
C02532,8.0
C02553,27.0
C02554,38.0
C02583,8.0
C02612,5.0
C02630,5.0
C02631,7.0
C02637,8.0
C02642,7.0
C02702,30.0
C02729,NaN
C02739,26.0
C02741,24.0
C02743,8.0
C02745,NaN
C02798,7.0
C02839,43.0
C02843,38.0
C02869,NaN
C02872,15.0
C02909,6.0
C02962,10.0
C02967,33.0
C02984,26.0
C02987,38.0
C02988,33.0
C02992,28.0
C03021,8.0
C03023,10.0
C03024,NaN
C03028,20.0
C03069,39.0
C03082,9.0
C03090,9.0
C03114,8.0
C03125,38.0
C03127,39.0
C03161,NaN
C03170,27.0
C03175,12.0
C03193,11.0
C03194,3.0
C03196,5.0
C03221,41.0
C03232,8.0
C03283,5.0
C03294,38.0
C03297,24.0
C03298,10.0
C03344,39.0
C03345,38.0
C03356,9.0
C03363,9.0
C03373,15.0
C03391,34.0
C03402,29.0
C03406,11.0
C03451,14.0
C03453,6.0
C03460,37.0
C03479,22.0
C03492,13.0
C03506,13.0
C03508,5.0
C03511,32.0
C03512,44.0
C03523,6.0
C03546,8.0
C03561,39.0
C03576,5.0
C03589,6.0
C03633,9.0
C03638,23.0
C03657,9.0
C03684,11.0
C03688,NaN
C03722,8.0
C03723,10.0
C03735,10.0
C03740,9.0
C03741,5.0
C03794,22.0
C03798,9.0
C03800,9.0
C03802,11.0
C03803,4.0
C03838,13.0
C03862,24.0
C03880,30.0
C03895,11.0
C03920,6.0
C03922,7.0
C04006,8.0
C04039,5.0
C04051,8.0
C04122,7.0
C04144,27.0
C04146,24.0
C04157,38.0
C04181,6.0
C04188,10.0
C04213,39.0
C04225,6.0
C04232,10.0
C04236,6.0
C04250,34.0
C04259,10.0
C04262,16.0
C04272,5.0
C04302,16.0
C04309,9.0
C04312,22.0
C04327,12.0
C04332,15.0
C04341,5.0
C04352,15.0
C04376,13.0
C04377,36.0
C04392,32.0
C04405,38.0
C04411,6.0
C04419,19.0
C04425,20.0
C04441,16.0
C04488,38.0
C04489,26.0
C04500,31.0
C04504,9.0
C04556,11.0
C04582,11.0
C04590,15.0
C04593,6.0
C04618,6.0
C04619,8.0
C04620,8.0
C04633,9.0
C04638,21.0
C04640,14.0
C04646,18.0
C04666,12.0
C04677,18.0
C04681,18.0
C04688,9.0
C04692,15.0
C04732,11.0
C04734,19.0
C04735,9.0
C04751,17.0
C04752,12.0
C04778,18.0
C04807,16.0
C04823,22.0
C04856,30.0
C04895,19.0
C04896,23.0
C04899,31.0
C04916,23.0
C05067,38.0
C05116,38.0
C05125,19.0
C05167,4.0
C05196,NaN
C05197,6.0
C05198,12.0
C05199,NaN
C05231,39.0
C05258,43.0
C05259,44.0
C05260,43.0
C05261,43.0
C05262,43.0
C05263,42.0
C05264,42.0
C05265,42.0
C05266,40.0
C05267,40.0
C05268,40.0
C05269,39.0
C05271,38.0
C05272,42.0
C05273,41.0
C05275,40.0
C05276,39.0
C05312,6.0
C05335,7.0
C05336,39.0
C05345,10.0
C05357,NaN
C05358,NaN
C05359,NaN
C05378,10.0
C05382,10.0
C05444,13.0
C05445,15.0
C05526,14.0
C05527,6.0
C05528,7.0
C05575,11.0
C05576,7.0
C05577,7.0
C05668,37.0
C05670,3.0
C05684,2.0
C05686,20.0
C05688,5.0
C05689,6.0
C05691,20.0
C05695,9.0
C05696,22.0
C05697,2.0
C05698,6.0
C05703,0.0
C05711,9.0
C05726,6.0
C05729,8.0
C05744,5.0
C05746,6.0
C05747,7.0
C05750,7.0
C05753,8.0
C05756,9.0
C05757,9.0
C05759,9.0
C05762,9.0
C05772,36.0
C05773,38.0
C05774,37.0
C05775,14.0
C05778,33.0
C05807,9.0
C05809,24.0
C05810,20.0
C05819,11.0
C05824,9.0
C05840,5.0
C05844,12.0
C05847,11.0
C05848,10.0
C05921,31.0
C05922,20.0
C05923,19.0
C05946,6.0
C05947,6.0
C05951,21.0
C05983,20.0
C05993,19.0
C05998,38.0
C06000,38.0
C06001,4.0
C06002,4.0
C06006,6.0
C06007,5.0
C06010,5.0
C06032,5.0
C06055,9.0
C06056,5.0
C06112,39.0
C06113,25.0
C06114,9.0
C06143,6.0
C06148,19.0
C06196,17.0
C06198,30.0
C06206,10.0
C06231,7.0
C06249,9.0
C06250,16.0
C06399,36.0
C06406,38.0
C06407,32.0
C06408,37.0
C06416,33.0
C06442,7.0
C06451,5.0
C06481,24.0
C06503,36.0
C06504,38.0
C06505,32.0
C06506,49.0
C06507,49.0
C06508,52.0
C06509,61.0
C06510,75.0
C06611,3.0
C06612,3.0
C06613,3.0
C06697,2.0
C06714,41.0
C06715,42.0
C06899,5.0
C07281,9.0
C07282,11.0
C07292,NaN
C07293,NaN
C07478,7.0
C07479,7.0
C07490,4.0
C07645,11.0
C07649,6.0
C08492,4.0
C11038,18.0
C11039,20.0
C11062,38.0
C11215,3.0
C11475,34.0
C11537,7.0
C11538,37.0
C11539,37.0
C11540,40.0
C11542,38.0
C11543,39.0
C11545,40.0
C11572,26.0
C11907,23.0
C11945,40.0
C11946,41.0
C11947,41.0
C12147,9.0
C12214,10.0
C12215,8.0
C12739,11.0
C13378,20.0
C14089,6.0
C14090,6.0
C14099,6.0
C14144,39.0
C14145,41.0
C14463,6.0
C14818,1.0
C15498,1.0
C15522,12.0
C15527,31.0
C15556,8.0
C15563,18.0
C15585,NaN
C15599,12.0
C15602,NaN
C15603,NaN
C15653,11.0
C15667,16.0
C15672,39.0
C15809,3.0
C15810,6.0
C15811,8.0
C15812,9.0
C15813,23.0
C15853,6.0
C15854,12.0
C15972,9.0
C15996,10.0
C15999,8.0
C16219,9.0
C16220,9.0
C16240,0.0
C16242,37.0
C16243,39.0
C16244,37.0
C16310,4.0
C16328,47.0
C16329,47.0
C16330,47.0
C16332,47.0
C16333,45.0
C16334,46.0
C16336,45.0
C16337,44.0
C16338,46.0
C16348,3.0
C16432,7.0
C16468,39.0
C16469,39.0
C16471,40.0
C16551,10.0
C16586,10.0
C16587,11.0
C16595,11.0
C16596,11.0
C16617,21.0
C16618,19.0
C16619,18.0
C16630,6.0
C16631,8.0
C16634,16.0
C16635,13.0
C16636,NaN
C16663,NaN
C16664,NaN
C16720,16.0
C16848,9.0
C16849,7.0
C16850,8.0
C17010,13.0
C17017,13.0
C17018,9.0
C17023,NaN
C17234,5.0
C17324,36.0
C17401,39.0
C18026,40.0
C18096,10.0
C18248,1.0
C18799,43.0
C18802,43.0
C18902,2.0
C18910,16.0
C18911,9.0
C19078,32.0
C19080,41.0
C19085,59.0
C19152,30.0
C19153,26.0
C19154,19.0
C19155,21.0
C19156,7.0
C19609,1.0
C19692,1.0
C19722,35.0
C19724,40.0
C19823,26.0
C19847,11.0
C19852,31.0
C19858,11.0
C19859,11.0
C19885,6.0
C19886,10.0
C19887,14.0
C19888,10.0
C19889,10.0
C20238,40.0
C20239,10.0
C20246,14.0
C20247,14.0
C20248,10.0
C20345,8.0
C20372,8.0
C20373,8.0
C20376,8.0
C20377,9.0
C20396,3.0
C20482,30.0
C20483,33.0
C20518,21.0
C20580,38.0
C20627,45.0
C20641,23.0
C20642,30.0
C20648,36.0
C20658,26.0
C20663,12.0
C20688,37.0
C20691,39.0
C20729,10.0
C20743,10.0
C20751,42.0
C20752,44.0
C20754,43.0
C20772,9.0
C20773,21.0
C20784,27.0
C20796,36.0
C20858,9.0
C20864,28.0
C20905,5.0
C20948,9.0
C20949,13.0
C20950,8.0
C20951,9.0
C20960,8.0
C20969,6.0
C21028,6.0
C21029,8.0
C21031,32.0
C21153,75.0
C21214,8.0
C21215,26.0
C21437,9.0
C21440,9.0
C21652,15.0
C21748,17.0
C21749,20.0
C21750,17.0
C21751,18.0
C21767,17.0
C21769,22.0
C21785,10.0
C21835,35.0
C21851,16.0
C21858,10.0
C21861,7.0
C21877,32.0
C21878,18.0
C21879,35.0
C21880,25.0
C21881,24.0
C21971,17.0
C22031,19.0
C22033,25.0
C22277,26.0
C22297,21.0
C22298,22.0
C22299,25.0
C22395,22.0
C22398,6.0
C22441,17.0
C22442,18.0
C22443,20.0
C22453,10.0
C22458,9.0
C22634,26.0
C22636,60.0
C22639,26.0
C22690,34.0
C22881,1.0
